Time,Cement_Temperature_C,Silo_Level_Percent,Compressive_Strength_3day_MPa,Compressive_Strength_28day_MPa,Setting_Time_Initial_min,Setting_Time_Final_min,Soundness_mm,Packing_Rate_bags_min,Bag_Weight_kg,Dust_Emission_mg_Nm3,Dispatch_Rate_tph
07:10:45,82.3,48.1,29.6,49.7,48.0,290.0,2.7,11.8,49.92,7.6,42.0
07:10:50,86.0,45.1,29.8,50.0,45.0,286.0,2.66,11.5,50.08,12.3,48.3
07:10:55,71.5,59.6,29.8,49.9,43.0,311.0,2.33,11.7,49.9,9.5,46.1
07:11:00,78.9,58.8,29.7,48.6,47.0,313.0,3.2,12.4,50.07,12.4,44.2
07:11:05,80.3,60.8,30.1,51.2,44.0,281.0,2.32,12.3,50.02,12.1,43.2
07:11:10,78.2,61.9,30.7,48.9,43.0,297.0,2.46,11.7,50.03,7.8,45.9
07:11:15,75.7,48.5,30.6,50.2,45.0,293.0,2.65,13.0,50.1,9.2,42.5
07:11:20,82.7,64.4,28.9,50.8,38.0,295.0,2.7,12.7,49.87,9.2,42.9
07:11:25,74.8,51.4,31.6,49.0,41.0,305.0,1.57,11.6,50.02,13.5,40.7
07:11:30,85.8,73.2,30.9,51.1,45.0,303.0,2.91,12.4,49.95,13.5,43.1
07:11:35,76.4,45.3,29.6,51.2,46.0,311.0,3.3,12.6,49.88,10.1,45.5
07:11:40,75.3,59.1,29.4,50.8,52.0,300.0,2.4,11.4,50.1,10.5,41.9
07:11:45,74.5,50.4,29.0,49.7,46.0,300.0,2.54,12.7,50.07,8.0,36.7
07:11:50,84.4,52.8,30.6,50.4,46.0,312.0,2.01,11.7,49.97,6.1,47.8
07:11:55,79.6,57.0,31.7,50.5,45.0,315.0,2.64,13.4,50.03,10.3,46.2
07:12:00,72.2,64.8,30.8,50.0,42.0,319.0,1.9,12.1,50.11,8.2,47.8
07:12:05,79.7,71.3,30.8,48.8,47.0,311.0,2.95,12.0,50.05,13.3,41.8
07:12:10,80.8,61.4,31.2,48.9,46.0,299.0,2.21,11.8,50.16,12.0,45.6
07:12:15,80.5,63.8,30.6,48.9,45.0,290.0,2.34,12.2,50.12,12.2,43.7
07:12:20,78.6,60.7,29.4,50.7,43.0,316.0,2.41,11.9,49.93,10.9,47.4
07:12:25,76.8,65.0,29.4,49.8,42.0,292.0,2.53,12.1,49.98,12.0,39.7
07:12:30,75.8,57.8,31.8,49.0,48.0,295.0,2.8,11.3,49.9,9.2,44.3
07:12:35,83.4,55.1,29.5,51.3,41.0,309.0,1.9,12.5,49.99,10.2,46.6
07:12:40,74.4,53.4,30.0,50.5,49.0,281.0,2.24,11.6,50.12,9.9,45.8
07:12:45,81.8,49.8,29.2,48.5,47.0,299.0,3.34,11.9,49.88,8.3,45.3
07:12:50,82.1,56.6,29.8,50.1,47.0,301.0,2.36,10.5,49.95,10.5,42.8
07:12:55,80.5,57.0,29.8,49.8,50.0,308.0,2.85,11.6,49.95,10.2,48.3
07:13:00,74.4,54.6,28.5,50.3,46.0,307.0,2.41,13.2,49.91,10.3,39.3
07:13:05,78.6,55.3,29.2,49.5,45.0,295.0,2.33,10.9,49.72,12.2,48.9
07:13:10,80.4,66.9,29.4,47.7,50.0,279.0,2.9,11.9,49.95,8.6,46.4
07:13:15,85.5,57.9,30.1,48.0,43.0,300.0,2.23,12.5,49.84,11.0,47.0
07:13:20,80.3,51.4,31.5,50.2,45.0,303.0,2.89,11.2,49.97,10.0,43.3
07:13:25,72.0,53.9,28.4,51.7,46.0,308.0,3.07,12.2,50.05,8.8,45.9
07:13:30,80.0,57.0,30.0,50.4,48.0,308.0,2.89,11.5,50.08,11.0,48.5
07:13:35,85.2,67.1,29.1,49.4,49.0,303.0,2.95,12.0,49.94,12.5,48.8
07:13:40,81.9,49.2,30.0,50.8,47.0,316.0,1.81,11.8,49.97,12.6,43.8
07:13:45,80.4,56.0,31.0,48.7,46.0,303.0,2.71,11.6,49.95,9.5,43.7
07:13:50,68.5,54.8,30.6,48.8,48.0,287.0,2.48,12.5,49.93,6.5,46.8
07:13:55,77.1,53.3,32.5,50.5,46.0,312.0,1.3,12.0,50.12,9.0,43.9
07:14:00,81.4,61.0,29.3,51.1,47.0,312.0,2.02,12.1,49.98,8.3,50.4
07:14:05,88.4,50.1,29.4,50.9,50.0,265.0,2.26,12.2,49.96,10.0,43.9
07:14:10,76.4,43.2,30.5,50.6,48.0,279.0,1.28,11.3,49.99,7.7,44.2
07:14:15,81.2,44.6,31.3,50.0,47.0,282.0,3.06,12.4,49.93,7.0,42.5
07:14:20,77.0,79.3,28.6,49.7,49.0,298.0,1.75,12.1,50.02,12.2,44.8
07:14:25,87.5,45.9,30.1,48.4,44.0,291.0,2.62,12.7,50.04,13.3,41.5
07:14:30,77.8,65.9,31.8,49.0,47.0,308.0,1.49,11.6,49.87,8.6,45.3
07:14:35,75.4,53.7,30.3,49.0,47.0,283.0,2.66,12.3,50.09,14.1,50.5
07:14:40,76.5,44.6,29.8,49.5,48.0,305.0,2.31,13.4,50.14,9.2,53.1
07:14:45,82.6,38.5,30.2,50.5,44.0,312.0,2.39,11.4,49.94,8.6,46.1
07:14:50,76.3,38.0,29.6,49.5,45.0,300.0,3.38,11.8,50.13,10.2,39.1
07:14:55,80.8,56.3,30.8,48.5,44.0,322.0,2.17,11.5,49.93,5.8,41.5
07:15:00,75.1,63.5,31.0,50.6,41.0,299.0,2.14,11.6,50.0,10.1,41.6
07:15:05,75.1,52.6,30.3,51.2,38.0,293.0,2.87,12.0,49.91,10.5,41.3
07:15:10,80.1,63.4,30.7,50.0,45.0,304.0,2.35,12.5,49.95,10.1,41.8
07:15:15,85.9,62.7,28.8,47.6,42.0,309.0,2.25,11.8,49.96,12.2,41.9
07:15:20,85.8,59.5,30.9,49.2,46.0,323.0,3.11,12.4,49.76,11.3,46.6
07:15:25,81.1,59.5,29.5,49.2,37.0,300.0,1.77,11.3,49.99,13.1,46.8
07:15:30,72.8,60.9,30.3,50.0,46.0,280.0,1.95,13.2,49.89,10.6,42.1
07:15:35,81.6,61.7,29.7,48.6,46.0,291.0,2.59,11.7,50.13,5.9,46.3
07:15:40,75.4,62.1,31.8,49.2,45.0,295.0,1.58,11.7,50.08,7.2,38.9
07:15:45,78.4,54.5,28.7,49.6,44.0,297.0,2.54,11.3,49.91,11.3,38.3
07:15:50,84.0,60.5,31.0,48.8,46.0,309.0,2.36,12.7,50.01,9.5,39.1
07:15:55,72.1,62.1,31.4,50.2,46.0,308.0,3.41,11.3,50.04,10.0,48.7
07:16:00,80.3,55.3,29.8,50.9,44.0,288.0,2.53,12.5,50.23,8.4,50.4
07:16:05,77.6,56.1,29.9,49.4,37.0,305.0,2.17,12.9,49.94,12.4,46.1
07:16:10,76.7,45.8,30.3,48.8,44.0,305.0,2.7,11.0,49.94,6.3,48.2
07:16:15,82.2,59.6,28.4,48.4,48.0,298.0,2.38,11.5,50.06,11.5,48.0
07:16:20,79.3,61.4,31.0,49.5,47.0,311.0,2.9,11.5,49.87,10.9,46.4
07:16:25,85.1,43.7,31.2,50.8,39.0,301.0,2.11,12.7,50.01,10.2,44.7
07:16:30,76.5,48.6,30.1,50.2,41.0,292.0,2.69,12.9,49.93,8.2,44.9
07:16:35,77.9,53.9,30.8,50.0,44.0,322.0,2.82,11.5,49.94,10.4,47.6
07:16:40,83.3,56.6,29.8,49.3,48.0,309.0,2.22,12.6,49.94,13.0,42.6
07:16:45,79.7,56.2,29.5,50.9,48.0,301.0,1.99,11.8,50.0,12.5,46.2
07:16:50,84.2,52.9,30.9,50.0,42.0,305.0,3.24,13.0,49.83,11.6,45.7
07:16:55,84.0,51.6,30.1,49.9,41.0,322.0,2.77,11.9,49.98,8.6,51.5
07:17:00,79.3,54.8,29.0,50.9,43.0,287.0,1.6,11.3,50.03,8.7,47.4
07:17:05,75.3,63.4,29.3,50.3,45.0,314.0,1.98,11.6,49.96,10.2,43.8
07:17:10,78.1,63.2,30.1,50.5,44.0,313.0,3.13,12.9,49.77,12.1,46.6
07:17:15,76.5,68.8,27.6,51.1,46.0,305.0,2.01,12.9,49.97,8.6,49.2
07:17:20,80.5,54.9,30.4,50.4,43.0,305.0,3.32,12.7,49.79,7.7,40.6
07:17:25,74.8,60.8,30.3,48.1,46.0,323.0,3.53,11.6,49.98,10.1,42.8
07:17:30,81.5,51.6,28.5,48.9,41.0,300.0,2.14,12.0,50.01,13.6,46.0
07:17:35,82.7,44.8,30.2,50.2,48.0,310.0,1.69,11.5,50.02,11.2,45.9
07:17:40,83.1,45.7,30.5,50.4,44.0,310.0,3.31,12.2,50.05,11.1,44.5
07:17:45,81.6,43.7,31.1,50.5,45.0,288.0,2.57,12.0,49.95,12.0,47.4
07:17:50,77.4,46.5,30.4,49.4,45.0,301.0,2.93,11.7,49.89,7.3,46.3
07:17:55,84.1,44.7,30.6,49.7,42.0,303.0,2.89,11.7,49.89,7.1,49.9
07:18:00,77.8,47.0,30.4,50.5,45.0,292.0,2.65,11.7,49.94,10.4,44.8
07:18:05,82.8,55.2,30.3,49.0,39.0,300.0,2.61,11.8,49.92,10.1,42.8
07:18:10,77.7,47.4,29.5,49.3,43.0,291.0,2.9,11.9,49.98,11.2,45.1
07:18:15,78.7,50.5,30.6,50.4,47.0,311.0,2.78,11.3,49.81,9.3,47.2
07:18:20,82.5,57.7,29.2,50.1,45.0,301.0,2.15,11.3,50.01,7.8,44.5
07:18:25,77.7,56.9,29.6,50.7,46.0,296.0,3.02,11.4,50.06,7.6,46.8
07:18:30,80.0,58.5,32.6,49.3,43.0,286.0,2.16,11.6,49.71,9.8,47.6
07:18:35,83.2,61.6,30.4,50.6,46.0,306.0,2.79,11.9,49.98,5.3,48.4
07:18:40,72.7,50.2,33.0,50.6,42.0,304.0,2.7,10.8,49.82,13.3,46.6
07:18:45,79.6,64.8,31.8,50.2,50.0,292.0,2.61,12.3,49.92,12.3,45.9
07:18:50,79.3,60.2,30.4,50.9,48.0,299.0,2.5,11.9,49.97,11.3,44.7
07:18:55,67.8,50.7,30.2,47.7,37.0,288.0,2.42,11.5,50.01,8.8,43.9
07:19:00,80.4,54.9,30.0,51.7,48.0,309.0,2.33,12.7,49.89,10.7,45.0
07:19:05,74.4,47.5,29.7,51.0,46.0,301.0,2.75,11.1,49.89,12.3,45.4
07:19:10,80.4,61.0,29.9,49.6,47.0,291.0,2.89,11.5,49.88,11.6,43.3
07:19:15,84.5,58.8,29.9,49.5,42.0,281.0,2.45,12.1,50.11,8.8,45.7
07:19:20,75.3,45.6,31.4,49.5,43.0,299.0,2.3,12.1,50.04,12.2,41.5
07:19:25,81.1,50.6,30.8,49.3,47.0,307.0,2.41,12.5,49.96,11.6,43.5
07:19:30,87.1,46.5,29.6,50.6,45.0,284.0,2.48,11.1,49.87,11.6,46.9
07:19:35,80.0,54.5,29.4,48.2,42.0,312.0,2.85,11.5,49.88,11.9,47.5
07:19:40,79.6,54.1,29.6,48.2,39.0,281.0,2.43,11.3,49.91,8.4,45.9
07:19:45,78.9,58.0,31.4,51.5,50.0,304.0,3.23,12.5,50.16,9.1,43.6
07:19:50,73.9,48.5,30.9,49.0,46.0,302.0,2.65,11.1,50.11,9.8,41.7
07:19:55,80.2,49.6,31.4,48.9,44.0,305.0,1.63,11.9,49.96,9.3,42.3
07:20:00,90.2,63.5,29.8,50.5,41.0,300.0,3.47,11.9,49.86,14.1,46.9
07:20:05,77.9,46.7,28.8,49.1,45.0,297.0,2.88,11.0,49.94,9.7,40.0
07:20:10,79.7,59.2,29.8,49.8,42.0,305.0,1.56,11.4,49.96,8.6,40.6
07:20:15,79.8,45.2,29.3,49.8,45.0,310.0,2.28,12.8,49.98,10.8,43.8
07:20:20,79.3,62.4,30.2,50.8,41.0,281.0,2.5,11.3,50.0,8.0,45.8
07:20:25,78.0,55.6,29.5,50.7,45.0,303.0,2.86,13.3,50.2,7.7,47.8
07:20:30,79.2,44.8,30.6,49.2,42.0,309.0,3.18,13.2,50.16,10.1,43.2
07:20:35,76.9,59.5,29.4,49.4,41.0,295.0,2.1,12.1,49.91,8.5,47.1
07:20:40,77.2,61.8,28.1,50.9,44.0,297.0,2.8,13.1,49.99,12.4,37.9
07:20:45,84.4,56.9,30.1,49.5,40.0,307.0,2.74,13.0,50.13,8.6,46.8
07:20:50,74.7,55.7,29.0,51.4,47.0,297.0,1.19,11.9,49.9,12.1,42.7
07:20:55,79.8,60.0,30.8,48.8,45.0,304.0,2.91,10.8,49.96,9.4,48.2
07:21:00,77.9,54.5,30.0,49.5,41.0,297.0,2.84,12.0,50.04,10.8,48.4
07:21:05,77.9,58.1,28.5,51.9,48.0,308.0,1.79,11.9,49.94,5.7,42.2
07:21:10,78.9,57.8,29.9,49.1,48.0,271.0,2.82,11.4,50.05,11.3,43.5
07:21:15,88.4,67.5,27.8,50.6,48.0,304.0,2.06,10.7,49.97,9.3,43.5
07:21:20,77.0,58.1,31.2,49.6,45.0,290.0,2.88,12.4,50.03,11.1,44.6
07:21:25,75.4,49.4,30.6,49.7,47.0,301.0,1.48,12.7,49.9,8.4,44.6
07:21:30,80.8,44.5,29.7,48.6,45.0,283.0,2.65,12.1,50.09,10.7,42.8
07:21:35,79.6,69.3,32.0,50.5,48.0,316.0,2.34,12.4,49.94,9.0,45.5
07:21:40,81.4,66.0,28.9,51.0,43.0,307.0,2.68,11.4,50.02,11.9,46.3
07:21:45,75.2,58.5,30.8,50.2,44.0,299.0,2.66,11.9,50.0,9.1,40.3
07:21:50,74.1,55.7,28.6,47.7,48.0,289.0,2.64,11.5,49.89,8.5,43.8
07:21:55,82.5,57.2,32.8,50.4,45.0,300.0,2.41,11.9,49.93,9.9,43.4
07:22:00,87.4,56.2,29.8,50.3,41.0,299.0,1.78,11.9,49.98,13.7,47.2
07:22:05,85.3,71.0,30.7,50.7,43.0,282.0,3.09,13.3,49.98,14.3,43.1
07:22:10,77.6,65.3,29.3,49.5,47.0,304.0,2.91,11.0,49.87,8.7,44.0
07:22:15,84.3,64.7,30.0,50.4,37.0,295.0,2.07,11.6,49.86,10.1,43.5
07:22:20,81.6,53.0,29.7,50.0,47.0,304.0,3.04,11.3,50.05,8.7,49.7
07:22:25,80.9,62.5,32.0,49.2,47.0,297.0,2.37,11.9,49.8,7.8,44.5
07:22:30,80.1,45.0,30.8,50.8,46.0,314.0,2.61,12.7,50.04,7.8,39.8
07:22:35,81.0,53.0,30.5,50.5,48.0,304.0,3.41,12.0,49.78,11.7,45.1
07:22:40,83.0,60.1,31.2,50.5,44.0,306.0,2.4,11.4,49.91,6.8,45.5
07:22:45,84.3,46.8,29.9,49.5,49.0,301.0,2.51,11.4,49.92,8.3,44.7
07:22:50,88.7,50.3,31.1,49.0,49.0,313.0,1.69,11.8,50.07,9.7,38.2
07:22:55,83.0,67.0,30.9,49.6,51.0,312.0,2.21,11.6,50.09,8.4,50.8
07:23:00,78.3,59.6,31.1,50.0,45.0,297.0,2.31,11.8,50.08,11.2,43.3
07:23:05,92.8,50.0,29.2,49.6,45.0,296.0,2.9,11.6,49.72,12.7,43.6
07:23:10,78.6,50.6,27.8,50.5,52.0,295.0,2.53,11.8,49.98,8.1,46.0
07:23:15,82.8,49.4,28.2,50.7,49.0,292.0,1.98,12.1,50.01,9.7,42.1
07:23:20,81.3,56.1,28.4,51.8,48.0,297.0,2.99,11.2,49.89,6.8,41.4
07:23:25,86.1,54.1,29.1,50.0,44.0,311.0,2.17,11.9,50.12,10.2,41.8
07:23:30,80.8,42.0,30.6,49.4,45.0,306.0,2.82,11.3,50.14,13.2,52.0
07:23:35,79.3,49.2,30.8,51.0,46.0,301.0,2.12,12.5,49.92,10.2,42.3
07:23:40,79.3,51.4,29.9,50.6,43.0,299.0,2.8,12.9,49.99,7.4,45.8
07:23:45,82.6,55.4,30.8,49.5,40.0,290.0,3.61,12.0,49.88,10.5,44.7
07:23:50,77.4,55.2,29.9,48.6,47.0,286.0,2.48,11.6,50.07,12.2,44.7
07:23:55,82.9,48.9,29.5,50.0,48.0,306.0,1.89,12.0,49.98,10.8,43.6
07:24:00,79.2,51.3,29.0,50.5,44.0,267.0,1.79,12.4,49.95,12.7,44.7
07:24:05,80.5,57.6,30.5,49.4,45.0,293.0,1.63,11.4,49.9,8.4,50.8
07:24:10,76.7,59.7,29.8,50.7,43.0,308.0,2.59,11.9,49.94,8.5,45.8
07:24:15,75.1,58.9,28.4,50.2,39.0,297.0,2.93,12.5,49.83,13.0,44.0
07:24:20,75.7,64.3,29.4,49.8,46.0,295.0,2.76,11.8,49.97,9.9,45.0
07:24:25,80.4,43.8,31.4,49.3,45.0,300.0,2.57,12.3,49.93,10.0,44.4
07:24:30,82.9,49.7,29.5,46.7,47.0,296.0,2.65,12.9,49.87,7.6,47.6
07:24:35,77.0,47.6,28.9,50.3,44.0,294.0,2.78,11.9,49.85,11.2,43.0
07:24:40,81.3,48.8,30.2,47.8,46.0,286.0,2.18,12.1,49.94,7.9,45.2
07:24:45,80.5,47.4,28.9,51.3,44.0,301.0,2.58,11.6,50.15,11.6,46.7
07:24:50,79.2,64.3,28.9,51.1,48.0,304.0,2.82,12.8,49.95,10.1,43.4
07:24:55,83.8,65.6,30.4,49.3,50.0,293.0,2.84,12.4,49.96,10.5,46.3
07:25:00,80.3,64.5,29.6,48.8,45.0,311.0,2.72,12.2,49.99,9.0,43.0
07:25:05,79.8,51.4,28.8,50.4,47.0,309.0,2.29,11.8,50.06,5.5,45.7
07:25:10,87.1,64.2,31.1,49.9,48.0,318.0,2.14,11.6,49.8,7.8,41.2
07:25:15,82.7,49.9,30.0,49.9,41.0,266.0,2.48,11.3,50.13,14.1,45.2
07:25:20,76.5,56.6,29.6,49.6,46.0,288.0,2.76,11.9,50.07,6.4,45.9
07:25:25,78.4,58.4,29.0,51.4,46.0,297.0,2.87,12.0,50.0,10.0,50.5
07:25:30,90.1,56.1,31.0,50.4,44.0,299.0,1.91,12.7,50.02,10.9,44.1
07:25:35,76.0,64.9,31.1,47.9,45.0,287.0,1.77,11.1,50.05,11.2,42.6
07:25:40,81.6,50.8,29.9,49.8,44.0,315.0,2.74,12.3,50.14,10.1,44.7
07:25:45,82.3,48.8,31.5,49.9,46.0,317.0,2.0,12.6,49.98,10.3,45.2
07:25:50,84.8,64.1,30.1,49.6,45.0,296.0,2.61,12.2,50.03,9.8,42.4
07:25:55,76.5,60.6,29.9,50.0,41.0,305.0,3.21,13.5,49.93,6.1,47.7
07:26:00,82.3,64.0,29.9,49.3,44.0,287.0,2.87,12.1,49.96,10.5,43.8
07:26:05,84.8,55.7,30.3,50.3,49.0,312.0,2.34,11.9,49.9,13.0,38.8
07:26:10,74.9,48.2,30.8,50.9,48.0,290.0,2.86,11.7,49.86,12.4,41.5
07:26:15,85.8,55.4,30.2,49.3,49.0,306.0,2.56,11.1,49.84,8.1,45.3
07:26:20,80.0,55.3,30.5,48.7,44.0,281.0,3.49,12.8,50.0,7.3,44.0
07:26:25,76.9,52.8,30.0,50.0,48.0,315.0,2.06,12.3,49.86,9.7,46.9
07:26:30,84.0,64.6,28.5,49.3,45.0,308.0,2.54,11.8,50.09,11.4,42.9
07:26:35,83.8,56.7,30.3,48.0,46.0,303.0,3.12,11.2,49.76,8.2,45.6
07:26:40,78.3,55.0,30.3,48.4,47.0,312.0,2.02,12.6,50.0,13.3,46.4
07:26:45,75.6,59.3,29.5,47.6,44.0,307.0,3.03,12.9,49.95,10.9,49.7
07:26:50,92.4,45.1,31.6,49.8,48.0,288.0,2.76,11.3,50.15,10.6,40.1
07:26:55,80.8,63.9,29.0,49.3,45.0,302.0,2.69,12.8,50.16,8.0,47.3
07:27:00,79.0,53.8,31.4,50.9,47.0,308.0,2.58,12.2,50.02,12.0,44.8
07:27:05,85.6,59.5,28.9,51.2,44.0,294.0,3.11,11.2,49.88,5.2,42.7
07:27:10,79.6,54.1,30.7,51.0,46.0,303.0,2.84,12.3,49.9,8.7,43.8
07:27:15,83.9,58.1,30.8,50.8,45.0,310.0,2.15,12.3,50.04,12.3,44.4
07:27:20,72.3,52.6,30.7,50.1,44.0,292.0,2.12,12.3,50.02,8.5,50.5
07:27:25,83.6,47.4,29.9,49.7,54.0,302.0,3.15,11.5,50.0,14.1,44.7
07:27:30,72.7,70.8,30.1,51.6,53.0,310.0,2.87,12.8,49.89,10.8,48.9
07:27:35,81.6,55.8,29.5,50.4,50.0,298.0,3.33,11.4,49.94,11.3,52.0
07:27:40,77.4,54.1,29.3,50.5,43.0,298.0,2.82,11.6,50.08,12.1,42.9
07:27:45,81.4,42.1,30.3,50.4,41.0,295.0,2.6,12.1,50.02,6.5,43.5
07:27:50,80.1,47.4,28.8,49.5,45.0,278.0,2.39,11.0,49.99,12.0,43.8
07:27:55,84.9,45.5,30.0,51.3,51.0,295.0,3.52,11.8,50.14,9.2,46.2
07:28:00,73.8,54.9,29.6,49.9,46.0,292.0,2.86,11.8,49.96,11.1,45.6
07:28:05,77.8,49.9,31.1,49.0,48.0,304.0,2.91,11.7,49.92,12.2,43.8
07:28:10,75.8,47.9,31.3,50.2,44.0,289.0,2.76,11.7,49.93,9.9,41.8
07:28:15,79.3,60.0,29.4,49.1,54.0,313.0,2.82,12.0,49.91,10.1,43.9
07:28:20,79.8,57.2,31.5,50.1,46.0,316.0,2.87,11.8,49.91,10.6,41.3
07:28:25,81.1,52.8,31.5,49.9,49.0,289.0,2.27,12.5,49.95,8.8,45.8
07:28:30,90.2,53.8,29.7,48.8,44.0,304.0,2.46,13.0,49.86,10.7,44.1
07:28:35,85.7,66.6,29.1,49.2,46.0,290.0,3.54,12.0,49.8,12.9,44.5
07:28:40,87.3,61.0,29.8,47.5,52.0,302.0,2.62,12.1,50.09,11.9,42.9
07:28:45,75.0,52.7,30.5,50.6,44.0,287.0,2.44,12.0,49.84,7.2,39.7
07:28:50,75.1,46.7,30.0,50.9,46.0,279.0,2.32,11.6,50.13,10.1,44.3
07:28:55,81.5,41.8,28.7,50.8,45.0,318.0,2.93,12.0,49.93,8.2,52.3
07:29:00,74.7,55.6,28.5,49.7,42.0,316.0,2.59,12.2,49.99,10.5,45.3
07:29:05,82.7,66.3,29.3,49.5,44.0,304.0,2.63,12.0,49.99,13.8,43.8
07:29:10,81.3,67.8,29.9,49.2,44.0,300.0,2.38,11.5,50.1,7.3,41.8
07:29:15,80.1,46.6,29.8,49.9,43.0,300.0,2.52,11.2,49.98,10.6,47.1
07:29:20,76.0,67.0,29.9,49.0,45.0,299.0,2.11,11.2,50.07,8.2,50.1
07:29:25,88.1,53.7,28.1,48.9,43.0,284.0,1.49,11.9,49.87,8.1,44.4
07:29:30,81.6,64.5,29.2,50.1,44.0,297.0,1.81,12.3,49.92,10.0,45.6
07:29:35,83.2,61.4,32.1,49.7,43.0,309.0,3.11,12.6,50.0,7.0,42.7
07:29:40,87.1,54.0,31.2,50.0,47.0,284.0,3.65,11.5,49.98,7.1,45.3
07:29:45,81.0,46.7,29.9,50.8,48.0,309.0,2.4,12.0,49.92,7.6,42.4
07:29:50,78.9,55.9,30.0,49.9,45.0,311.0,3.26,11.3,49.78,9.3,54.1
07:29:55,85.6,63.4,29.9,49.4,45.0,297.0,2.99,12.2,50.05,6.9,44.3
07:30:00,78.0,54.2,29.8,50.3,49.0,297.0,2.8,11.9,50.08,7.7,48.2
07:30:05,81.4,61.0,31.6,48.9,45.0,296.0,2.19,12.2,49.84,6.7,47.3
07:30:10,87.3,55.1,28.4,50.7,46.0,300.0,2.38,11.4,50.05,9.0,43.3
07:30:15,82.7,52.3,31.1,50.1,45.0,314.0,3.14,12.8,50.09,11.1,40.9
07:30:20,74.2,51.3,30.0,50.1,50.0,281.0,1.74,11.6,50.02,10.4,44.3
07:30:25,78.0,51.0,30.9,48.7,44.0,281.0,3.05,12.6,50.05,12.8,40.0
07:30:30,87.3,59.7,30.4,49.3,46.0,279.0,2.36,11.5,50.21,13.1,39.7
07:30:35,80.3,66.1,31.2,50.4,46.0,299.0,2.32,12.4,49.73,6.9,43.0
07:30:40,81.3,59.6,31.4,49.8,50.0,288.0,2.21,12.7,49.91,9.0,45.4
07:30:45,75.9,40.0,30.2,51.0,48.0,324.0,2.34,11.3,49.89,8.8,47.0
07:30:50,76.6,67.3,30.9,48.3,48.0,286.0,2.74,12.2,50.07,10.3,42.0
07:30:55,77.8,50.0,30.2,51.9,47.0,293.0,1.73,12.3,49.93,8.9,43.1
07:31:00,81.0,57.7,32.1,49.7,44.0,325.0,2.87,11.8,49.84,8.7,46.7
07:31:05,80.7,49.5,29.2,51.0,46.0,303.0,3.75,12.5,49.95,10.1,41.0
07:31:10,81.8,46.5,29.8,50.6,46.0,316.0,2.88,12.9,49.95,13.0,46.9
07:31:15,76.8,60.8,32.6,50.2,43.0,299.0,2.79,12.2,50.02,13.0,43.5
07:31:20,79.5,48.3,29.2,49.1,43.0,307.0,1.98,11.7,50.07,9.2,41.6
07:31:25,78.4,69.0,29.4,51.1,41.0,311.0,2.62,12.8,49.96,11.7,40.5
07:31:30,81.3,62.7,29.2,49.8,48.0,314.0,3.37,11.9,49.79,9.4,49.6
07:31:35,78.9,61.7,29.4,50.7,47.0,298.0,3.02,12.3,49.94,9.7,48.9
07:31:40,81.8,49.9,29.4,48.0,45.0,306.0,2.62,11.2,50.08,13.4,40.4
07:31:45,83.8,46.2,28.3,48.8,45.0,306.0,2.23,11.9,49.97,11.0,43.0
07:31:50,73.8,51.7,29.7,49.4,46.0,289.0,2.2,11.7,49.91,10.1,44.9
07:31:55,75.5,59.1,29.5,50.0,49.0,304.0,2.64,12.4,50.03,7.0,48.8
07:32:00,79.6,57.2,30.5,49.6,45.0,300.0,2.1,11.4,50.01,7.6,40.6
07:32:05,84.0,43.2,30.9,49.4,46.0,292.0,3.34,11.7,49.93,10.0,43.6
07:32:10,77.1,49.5,30.9,49.4,46.0,289.0,2.42,11.7,50.05,9.9,41.3
07:32:15,80.7,68.3,29.7,49.5,44.0,288.0,2.48,11.6,50.06,8.1,47.2
07:32:20,76.8,44.7,30.2,48.9,44.0,285.0,3.42,11.1,50.1,8.0,41.0
07:32:25,72.8,45.7,28.9,51.3,40.0,320.0,3.5,11.2,49.92,9.6,48.0
07:32:30,82.6,55.7,30.0,49.7,44.0,288.0,2.72,11.9,49.87,11.0,47.6
07:32:35,82.4,49.9,30.5,51.2,44.0,293.0,3.14,11.8,49.95,12.2,43.4
07:32:40,78.0,59.6,32.6,51.0,47.0,286.0,1.79,12.1,49.95,9.6,43.0
07:32:45,86.5,54.2,30.4,49.5,39.0,287.0,2.02,12.6,49.95,13.0,51.5
07:32:50,83.7,63.8,31.1,48.8,42.0,273.0,2.41,11.8,50.16,11.5,44.5
07:32:55,71.8,48.4,30.3,51.4,46.0,300.0,2.39,12.8,49.87,10.6,42.1
07:33:00,82.6,62.4,31.1,48.4,45.0,326.0,2.65,12.0,49.96,11.6,46.1
07:33:05,81.4,63.1,30.1,48.9,48.0,289.0,2.65,11.9,49.89,10.9,48.7
07:33:10,76.8,40.0,29.7,51.0,47.0,294.0,3.24,11.0,49.94,9.6,44.0
07:33:15,79.5,52.0,33.1,50.4,45.0,304.0,3.07,11.5,50.13,11.9,41.4
07:33:20,78.3,70.0,30.8,50.3,41.0,311.0,3.05,12.1,50.04,8.1,46.0
07:33:25,80.9,58.6,31.5,49.8,48.0,308.0,3.37,11.7,50.0,9.9,43.6
07:33:30,82.5,63.9,30.2,49.8,47.0,289.0,2.63,13.3,49.99,10.1,42.5
07:33:35,81.5,59.0,30.0,51.5,45.0,317.0,2.9,12.2,49.89,7.4,42.2
07:33:40,83.8,51.5,29.6,51.3,48.0,294.0,2.58,12.3,49.98,14.7,38.4
07:33:45,80.1,43.6,31.0,52.0,47.0,295.0,2.65,11.9,49.85,8.8,48.0
