Timestamp,Feed Size (mm),Product Size (mm),Mill Power 1 (kW),Mill Inlet Temp (°C),Blending Efficiency (%),C5 Temp (°C),Heat Recovery Eff (%),Fuel Flow Rate (t/h),Primary Fuel Flow (t/h),Secondary Air Temp (°C),Kiln Drive Power (kW),Clinker Inlet Temp (°C),Cooling Air Flow (m³/min),Mill Power 2 (kW),Packing Rate (bags/min),Target_eff
2025-05-20 16:00:00,1170,20.1,1783,114,93.3,854,88.9,5.7,8.6,1090,1105,1290,555,2161,12.2,61.3
2025-05-20 17:00:00,1171,20.1,1782,114,93.2,855,89,5.6,8.6,1093,1110,1293,559,2171,12.2,61.4
2025-05-20 18:00:00,1165,20.2,1790,114,93.3,855,89,5.6,8.6,1087,1113,1291,560,2164,12.2,61.6
2025-05-20 19:00:00,1166,20.1,1795,114,93.5,856,88.9,5.6,8.6,1087,1109,1291,559,2162,12.3,61.5
2025-05-20 20:00:00,1166,20.1,1799,114,93.5,857,88.9,5.6,8.6,1089,1119,1291,559,2162,12.3,61.4
2025-05-20 21:00:00,1169,20.2,1803,115,93.6,856,89,5.6,8.6,1097,1117,1293,560,2163,12.3,61.1
2025-05-20 22:00:00,1169,20.1,1799,115,93.6,856,88.9,5.6,8.6,1100,1120,1291,558,2166,12.3,61
2025-05-20 23:00:00,1175,20,1795,115,93.6,856,88.8,5.6,8.6,1100,1128,1292,553,2166,12.4,60.8
2025-05-21 00:00:00,1175,19.9,1790,115,93.7,856,88.9,5.6,8.5,1100,1132,1296,552,2164,12.4,60.6
2025-05-21 01:00:00,1174,19.9,1795,115,93.9,856,88.9,5.6,8.5,1094,1133,1291,552,2165,12.4,60.6
2025-05-21 02:00:00,1174,19.9,1793,115,93.8,855,88.9,5.6,8.5,1091,1127,1292,553,2166,12.5,60.6
2025-05-21 03:00:00,1176,19.9,1788,116,94,855,88.9,5.6,8.5,1093,1135,1295,554,2166,12.4,60.3
2025-05-21 04:00:00,1177,19.9,1787,116,94.1,856,88.8,5.6,8.5,1094,1138,1292,554,2169,12.4,60.3
2025-05-21 05:00:00,1177,19.8,1786,116,94.1,856,88.7,5.6,8.5,1094,1133,1290,557,2166,12.4,60.2
2025-05-21 06:00:00,1174,19.9,1787,116,93.9,856,88.8,5.6,8.6,1095,1139,1290,555,2165,12.5,60.3
2025-05-21 07:00:00,1171,19.9,1788,116,94,857,88.8,5.6,8.5,1095,1139,1288,553,2159,12.5,60.2
2025-05-21 08:00:00,1166,19.9,1784,116,94,856,88.8,5.6,8.5,1095,1138,1286,558,2157,12.5,60
2025-05-21 09:00:00,1173,19.9,1787,117,94,856,88.8,5.6,8.4,1092,1136,1286,551,2154,12.5,59.9
2025-05-21 10:00:00,1168,20,1785,116,93.8,857,88.8,5.6,8.4,1091,1137,1287,554,2159,12.5,60.2
2025-05-21 11:00:00,1165,19.9,1784,117,93.8,857,88.8,5.6,8.4,1087,1140,1290,555,2152,12.6,59.9
2025-05-21 12:00:00,1162,20,1787,117,93.8,856,88.8,5.6,8.4,1085,1138,1293,555,2150,12.6,60.1
2025-05-21 13:00:00,1166,20,1784,118,93.7,855,88.7,5.5,8.4,1089,1138,1295,556,2147,12.6,60.1
2025-05-21 14:00:00,1164,20,1782,117,93.6,855,88.7,5.5,8.5,1088,1152,1299,558,2150,12.6,60.2
2025-05-21 15:00:00,1169,20.1,1784,117,93.6,854,88.7,5.5,8.5,1090,1154,1303,555,2144,12.4,60.4
2025-05-21 16:00:00,1167,20.1,1781,118,93.7,854,88.7,5.5,8.4,1091,1158,1303,553,2144,12.4,60.1
2025-05-21 17:00:00,1168,20.1,1779,117,93.7,854,88.7,5.5,8.4,1089,1154,1306,552,2144,12.3,60.4
2025-05-21 18:00:00,1164,20,1781,116,93.8,855,88.6,5.5,8.4,1086,1148,1307,548,2149,12.3,60.8
2025-05-21 19:00:00,1173,20,1790,116,93.8,855,88.6,5.6,8.4,1085,1154,1306,548,2145,12.2,60.5
2025-05-21 20:00:00,1168,20.1,1792,116,93.8,855,88.5,5.6,8.4,1086,1159,1306,549,2138,12.3,60.4
2025-05-21 21:00:00,1170,20.2,1794,117,93.7,855,88.4,5.6,8.3,1087,1166,1308,551,2141,12.2,60.2
2025-05-21 22:00:00,1172,20.3,1796,117,93.6,856,88.5,5.6,8.4,1088,1165,1311,552,2134,12.3,60.2
2025-05-21 23:00:00,1174,20.3,1792,116,93.7,856,88.6,5.6,8.4,1090,1170,1312,550,2131,12.2,60.2
2025-05-22 00:00:00,1173,20.3,1792,117,93.9,855,88.6,5.6,8.4,1085,1160,1312,551,2130,12.2,60.2
2025-05-22 01:00:00,1172,20.2,1792,117,93.7,855,88.6,5.6,8.4,1088,1162,1311,550,2133,12.3,60.1
2025-05-22 02:00:00,1173,20.3,1793,117,93.7,855,88.5,5.6,8.4,1084,1167,1307,552,2125,12.3,60.1
2025-05-22 03:00:00,1172,20.3,1794,117,93.7,854,88.5,5.6,8.4,1087,1164,1308,552,2124,12.2,60.2
2025-05-22 04:00:00,1176,20.3,1795,116,93.7,855,88.5,5.6,8.4,1089,1168,1308,554,2124,12.3,60.1
2025-05-22 05:00:00,1185,20.4,1794,116,93.7,855,88.4,5.6,8.5,1083,1167,1306,553,2120,12.3,60.3
2025-05-22 06:00:00,1183,20.3,1794,116,93.7,854,88.4,5.6,8.5,1086,1167,1307,556,2118,12.2,60.2
2025-05-22 07:00:00,1177,20.3,1789,116,93.8,854,88.5,5.6,8.5,1089,1166,1308,556,2122,12.2,60.2
2025-05-22 08:00:00,1177,20.3,1788,116,93.8,853,88.4,5.6,8.4,1092,1172,1305,555,2120,12.4,59.7
2025-05-22 09:00:00,1187,20.4,1794,117,93.8,853,88.4,5.7,8.4,1090,1170,1304,554,2118,12.5,59.3
2025-05-22 10:00:00,1184,20.4,1795,116,93.8,853,88.5,5.7,8.4,1091,1168,1307,556,2122,12.4,59.5
2025-05-22 11:00:00,1190,20.3,1795,116,93.9,853,88.4,5.7,8.4,1093,1165,1306,553,2121,12.5,59.3
2025-05-22 12:00:00,1197,20.3,1803,116,93.9,853,88.4,5.7,8.4,1095,1163,1306,553,2128,12.4,59.4
2025-05-22 13:00:00,1195,20.3,1797,116,93.9,854,88.3,5.7,8.4,1096,1164,1306,555,2120,12.5,59.2
2025-05-22 14:00:00,1197,20.3,1793,116,93.9,855,88.3,5.7,8.3,1095,1167,1306,556,2118,12.4,59.1
2025-05-22 15:00:00,1200,20.4,1800,116,94,855,88.3,5.7,8.3,1098,1164,1308,554,2122,12.5,59.1
2025-05-22 16:00:00,1198,20.3,1800,115,93.9,854,88.3,5.7,8.4,1100,1165,1309,554,2119,12.6,59.2
2025-05-22 17:00:00,1198,20.3,1799,115,94,854,88.3,5.7,8.4,1100,1167,1312,552,2117,12.6,59.1
2025-05-22 18:00:00,1195,20.3,1794,115,93.9,855,88.2,5.7,8.3,1097,1164,1311,552,2124,12.7,59.1
2025-05-22 19:00:00,1191,20.3,1796,115,93.9,855,88.2,5.8,8.3,1095,1164,1312,555,2120,12.8,58.7
2025-05-22 20:00:00,1189,20.3,1798,116,93.9,856,88.2,5.8,8.4,1099,1164,1314,555,2122,12.9,58.5
2025-05-22 21:00:00,1184,20.4,1794,115,93.8,856,88.2,5.8,8.4,1100,1164,1314,553,2126,12.9,58.9
2025-05-22 22:00:00,1184,20.4,1793,115,93.6,856,88.2,5.8,8.4,1100,1162,1312,552,2126,13,58.8
2025-05-22 23:00:00,1181,20.5,1792,115,93.7,856,88.2,5.7,8.5,1099,1161,1313,553,2127,13,59.3
2025-05-23 00:00:00,1182,20.5,1793,115,93.5,856,88.1,5.7,8.4,1094,1161,1311,555,2121,13,59.2
2025-05-23 01:00:00,1176,20.4,1788,115,93.4,856,88.1,5.7,8.4,1094,1169,1310,557,2125,12.9,59.2
2025-05-23 02:00:00,1177,20.4,1793,115,93.4,857,88.2,5.7,8.4,1090,1169,1311,555,2119,12.9,59.3
2025-05-23 03:00:00,1180,20.4,1797,115,93.4,857,88.2,5.7,8.4,1091,1174,1310,554,2121,13,59.1
2025-05-23 04:00:00,1172,20.4,1795,116,93.5,857,88.2,5.7,8.4,1094,1180,1310,555,2118,13,58.9
2025-05-23 05:00:00,1174,20.4,1795,116,93.4,857,88.2,5.7,8.5,1091,1175,1307,554,2116,12.9,59.3
2025-05-23 06:00:00,1179,20.3,1794,116,93.4,858,88.2,5.7,8.6,1092,1174,1307,555,2115,12.9,59.3
2025-05-23 07:00:00,1174,20.2,1791,116,93.4,857,88.2,5.7,8.6,1095,1179,1303,552,2118,12.9,59.3
2025-05-23 08:00:00,1180,20.2,1789,116,93.3,857,88.2,5.7,8.6,1096,1180,1300,553,2126,13,59.1
2025-05-23 09:00:00,1182,20.2,1788,116,93.4,857,88.1,5.7,8.6,1094,1180,1300,555,2126,12.9,59.2
2025-05-23 10:00:00,1179,20.1,1794,116,93.5,857,88.1,5.7,8.5,1094,1183,1303,555,2123,13,58.8
2025-05-23 11:00:00,1179,20.1,1798,117,93.3,857,88.1,5.7,8.5,1097,1187,1304,555,2115,13,58.6
2025-05-23 12:00:00,1181,20.2,1802,117,93.3,857,88.1,5.7,8.5,1098,1187,1304,557,2121,13,58.6
2025-05-23 13:00:00,1182,20.3,1803,117,93.4,857,88.1,5.7,8.5,1098,1186,1303,556,2122,13,58.7
2025-05-23 14:00:00,1184,20.4,1799,118,93.3,858,88.1,5.7,8.5,1100,1176,1303,557,2121,12.9,58.8
2025-05-23 15:00:00,1180,20.4,1799,118,93.1,858,88,5.7,8.5,1100,1176,1305,557,2121,13,58.8
2025-05-23 16:00:00,1181,20.5,1803,118,93.2,858,88.1,5.7,8.5,1096,1175,1303,555,2125,13.1,58.9
2025-05-23 17:00:00,1175,20.4,1798,118,93.4,858,88,5.7,8.5,1098,1171,1302,557,2123,13.1,58.8
2025-05-23 18:00:00,1175,20.4,1800,119,93.4,858,88,5.7,8.5,1100,1170,1304,560,2120,13.1,58.6
2025-05-23 19:00:00,1171,20.2,1810,119,93.5,858,88,5.8,8.5,1096,1168,1303,562,2113,13.1,58.2
2025-05-23 20:00:00,1168,20.3,1814,119,93.4,858,88.1,5.7,8.5,1089,1169,1307,564,2108,13.1,58.5
2025-05-23 21:00:00,1173,20.4,1819,119,93.5,858,88.2,5.7,8.5,1086,1168,1308,565,2106,13.1,58.4
2025-05-23 22:00:00,1177,20.3,1820,119,93.5,858,88.2,5.8,8.5,1086,1170,1311,566,2111,13,58.1
2025-05-23 23:00:00,1180,20.3,1824,119,93.5,858,88.2,5.7,8.6,1089,1170,1307,566,2109,13,58.4
2025-05-24 00:00:00,1176,20.3,1821,119,93.5,858,88.1,5.7,8.6,1086,1175,1309,564,2110,13.1,58.4
2025-05-24 01:00:00,1174,20.3,1824,119,93.6,858,88,5.7,8.5,1088,1173,1308,560,2116,13,58.5
2025-05-24 02:00:00,1179,20.4,1827,119,93.8,859,88,5.8,8.5,1079,1180,1309,557,2118,13,58.3
2025-05-24 03:00:00,1180,20.3,1828,119,93.8,860,87.9,5.8,8.4,1080,1185,1308,557,2127,13,58.1
2025-05-24 04:00:00,1189,20.3,1834,119,93.8,860,87.8,5.8,8.5,1079,1191,1309,554,2128,13.1,58
2025-05-24 05:00:00,1191,20.3,1831,119,93.7,860,87.9,5.7,8.4,1085,1192,1307,555,2127,13,58.1
2025-05-24 06:00:00,1191,20.3,1831,120,94,859,87.9,5.7,8.4,1079,1190,1303,559,2125,13.1,57.9
2025-05-24 07:00:00,1190,20.3,1831,120,94,859,87.9,5.7,8.4,1079,1188,1304,552,2135,13.1,58.1
2025-05-24 08:00:00,1191,20.3,1827,120,93.9,860,87.9,5.7,8.3,1074,1195,1303,550,2141,13.1,58.1
2025-05-24 09:00:00,1190,20.3,1828,119,93.8,860,87.9,5.7,8.3,1072,1200,1301,555,2134,13.1,58.1
2025-05-24 10:00:00,1193,20.3,1821,119,93.6,861,87.8,5.7,8.3,1067,1196,1298,556,2144,13.1,58.3
2025-05-24 11:00:00,1197,20.3,1825,119,93.7,861,87.7,5.7,8.4,1074,1200,1293,556,2147,13.1,58.2
2025-05-24 12:00:00,1194,20.4,1825,119,93.7,861,87.8,5.7,8.3,1073,1196,1294,555,2148,13,58.3
2025-05-24 13:00:00,1188,20.4,1823,119,93.7,861,87.7,5.7,8.3,1072,1198,1293,556,2150,13.1,58.3
2025-05-24 14:00:00,1181,20.3,1820,120,93.7,861,87.7,5.7,8.2,1072,1200,1292,558,2145,13,58.1
2025-05-24 15:00:00,1183,20.3,1819,120,93.6,860,87.8,5.7,8.3,1069,1200,1292,556,2146,13,58.3
2025-05-24 16:00:00,1178,20.3,1822,120,93.6,860,87.9,5.7,8.3,1072,1200,1294,559,2145,13.1,58.1
2025-05-24 17:00:00,1170,20.3,1824,120,93.6,860,87.9,5.7,8.3,1074,1199,1295,559,2143,13,58.3
2025-05-24 18:00:00,1171,20.4,1821,120,93.6,861,87.9,5.7,8.3,1076,1200,1294,561,2148,13,58.3
2025-05-24 19:00:00,1181,20.5,1818,120,93.8,862,87.8,5.7,8.3,1073,1200,1298,563,2146,13.1,58.1
2025-05-24 20:00:00,1181,20.5,1820,120,93.7,862,87.9,5.7,8.4,1076,1200,1297,564,2147,12.9,58.4
2025-05-24 21:00:00,1185,20.5,1817,120,93.7,861,87.9,5.7,8.4,1079,1200,1294,565,2149,12.9,58.3
2025-05-24 22:00:00,1185,20.5,1818,120,93.8,861,87.9,5.7,8.5,1078,1192,1294,566,2153,12.8,58.6
2025-05-24 23:00:00,1185,20.4,1818,120,93.8,862,87.9,5.7,8.5,1081,1183,1294,565,2160,12.9,58.6
2025-05-25 00:00:00,1188,20.3,1819,120,93.8,862,88,5.7,8.5,1082,1184,1296,567,2160,12.8,58.5
2025-05-25 01:00:00,1187,20.3,1823,120,93.6,862,88,5.6,8.4,1077,1179,1295,566,2158,12.9,58.7
2025-05-25 02:00:00,1188,20.3,1818,120,93.8,861,88,5.6,8.4,1077,1177,1294,566,2167,12.9,58.8
2025-05-25 03:00:00,1190,20.3,1810,120,93.7,862,88,5.7,8.4,1075,1176,1293,569,2154,12.9,58.4
2025-05-25 04:00:00,1187,20.3,1808,120,93.8,862,88,5.7,8.5,1075,1184,1294,569,2159,12.8,58.6
2025-05-25 05:00:00,1191,20.2,1815,120,93.9,862,88.1,5.7,8.4,1079,1185,1294,570,2158,12.8,58.2
2025-05-25 06:00:00,1190,20.2,1823,120,93.8,862,88.1,5.6,8.5,1074,1188,1294,570,2161,12.8,58.6
2025-05-25 07:00:00,1187,20.2,1830,120,93.8,861,88,5.7,8.5,1072,1190,1294,569,2161,12.8,58.4
2025-05-25 08:00:00,1189,20.3,1830,120,93.9,860,88,5.7,8.5,1070,1180,1294,573,2168,12.9,58.4
2025-05-25 09:00:00,1186,20.3,1823,120,93.8,861,88,5.6,8.6,1067,1178,1291,570,2170,13,58.9
2025-05-25 10:00:00,1186,20.3,1813,120,94,862,88,5.6,8.6,1065,1173,1293,570,2163,13,59
2025-05-25 11:00:00,1186,20.4,1811,120,93.9,862,88.1,5.6,8.6,1065,1180,1295,567,2155,13,59.1
2025-05-25 12:00:00,1190,20.3,1810,120,93.8,863,88,5.6,8.7,1067,1173,1295,570,2154,12.9,59.2
2025-05-25 13:00:00,1192,20.3,1815,120,93.8,863,88,5.6,8.7,1068,1171,1295,570,2157,12.8,59.3
2025-05-25 14:00:00,1192,20.3,1819,120,94.1,862,88,5.6,8.8,1068,1170,1293,569,2164,12.8,59.4
2025-05-25 15:00:00,1195,20.3,1820,120,93.9,863,88.1,5.5,8.9,1070,1166,1297,565,2160,12.9,59.8
2025-05-25 16:00:00,1200,20.3,1816,119,93.8,863,88.1,5.5,8.9,1077,1167,1300,568,2149,12.8,59.8
2025-05-25 17:00:00,1200,20.4,1812,119,93.9,862,88.1,5.5,8.9,1078,1167,1300,566,2151,12.8,60
2025-05-25 18:00:00,1200,20.3,1813,119,93.9,862,88.1,5.5,8.9,1081,1167,1302,567,2152,12.8,59.8
2025-05-25 19:00:00,1195,20.4,1816,119,93.9,863,88,5.5,8.8,1084,1169,1305,569,2152,12.8,59.6
2025-05-25 20:00:00,1190,20.5,1817,120,93.9,863,88.1,5.5,8.8,1089,1170,1307,573,2147,12.8,59.4
2025-05-25 21:00:00,1189,20.4,1813,119,93.8,863,88.1,5.5,8.8,1091,1172,1305,572,2153,12.9,59.4
2025-05-25 22:00:00,1187,20.4,1816,119,93.8,863,88.1,5.5,8.8,1088,1176,1304,570,2149,12.9,59.5
2025-05-25 23:00:00,1186,20.4,1818,120,93.7,863,88,5.5,8.9,1089,1170,1305,569,2150,12.9,59.6
2025-05-26 00:00:00,1186,20.5,1813,119,93.7,862,88,5.4,8.8,1090,1172,1306,568,2152,12.8,60
2025-05-26 01:00:00,1188,20.4,1810,120,93.6,862,88,5.4,8.8,1092,1168,1307,564,2154,12.8,60
2025-05-26 02:00:00,1188,20.3,1813,120,93.6,861,88,5.4,8.8,1090,1166,1308,568,2151,12.8,59.8
2025-05-26 03:00:00,1190,20.3,1812,119,93.6,862,88,5.4,8.7,1094,1166,1309,567,2146,12.8,59.7
2025-05-26 04:00:00,1190,20.4,1818,119,93.4,861,88.1,5.4,8.7,1094,1168,1304,566,2150,12.8,59.8
2025-05-26 05:00:00,1182,20.3,1820,118,93.4,861,88,5.4,8.8,1096,1170,1306,568,2153,12.7,60.1
2025-05-26 06:00:00,1179,20.3,1818,119,93.6,861,88,5.4,8.8,1097,1166,1308,570,2155,12.7,60
2025-05-26 07:00:00,1178,20.3,1818,119,93.5,861,88,5.4,8.8,1097,1173,1312,568,2160,12.7,60
2025-05-26 08:00:00,1173,20.4,1819,119,93.7,861,88,5.4,8.7,1098,1171,1311,569,2162,12.7,59.9
2025-05-26 09:00:00,1176,20.5,1816,119,93.7,861,88,5.4,8.7,1100,1168,1307,566,2160,12.7,60.1
2025-05-26 10:00:00,1182,20.5,1812,119,93.6,861,87.9,5.4,8.7,1100,1163,1307,567,2163,12.8,60
2025-05-26 11:00:00,1187,20.5,1815,118,93.5,861,87.9,5.4,8.6,1094,1158,1308,568,2165,12.8,60.1
2025-05-26 12:00:00,1186,20.5,1818,118,93.5,862,88,5.4,8.6,1096,1152,1307,567,2167,12.7,60.3
2025-05-26 13:00:00,1192,20.5,1821,118,93.6,861,87.9,5.4,8.6,1096,1153,1310,567,2163,12.7,60.1
2025-05-26 14:00:00,1192,20.5,1827,118,93.6,861,87.9,5.4,8.6,1095,1156,1308,568,2158,12.6,60.1
2025-05-26 15:00:00,1191,20.4,1825,118,93.6,861,87.8,5.4,8.6,1088,1152,1308,568,2163,12.6,60.3
2025-05-26 16:00:00,1189,20.5,1831,118,93.7,860,87.8,5.4,8.6,1090,1148,1308,567,2162,12.7,60.2
2025-05-26 17:00:00,1187,20.5,1828,118,93.7,860,87.7,5.3,8.6,1089,1147,1313,564,2152,12.7,60.5
2025-05-26 18:00:00,1186,20.6,1824,118,93.6,860,87.7,5.4,8.5,1087,1147,1311,562,2145,12.8,60.2
2025-05-26 19:00:00,1186,20.5,1817,119,93.6,859,87.7,5.4,8.6,1087,1148,1312,561,2139,12.8,60.2
2025-05-26 20:00:00,1187,20.5,1815,119,93.7,859,87.7,5.3,8.7,1086,1144,1310,559,2144,12.9,60.6
2025-05-26 21:00:00,1187,20.5,1813,119,93.7,859,87.7,5.3,8.7,1081,1144,1311,558,2144,12.9,60.7
2025-05-26 22:00:00,1189,20.5,1815,120,93.5,859,87.6,5.4,8.7,1081,1150,1309,558,2144,12.9,60.2
2025-05-26 23:00:00,1194,20.4,1816,119,93.5,859,87.6,5.3,8.7,1083,1145,1311,558,2142,12.9,60.5
2025-05-27 00:00:00,1197,20.4,1811,119,93.5,860,87.7,5.3,8.7,1081,1145,1313,559,2137,12.9,60.5
2025-05-27 01:00:00,1192,20.3,1810,119,93.3,860,87.8,5.3,8.6,1082,1147,1313,559,2141,13,60.2
2025-05-27 02:00:00,1181,20.3,1808,118,93.1,860,87.7,5.3,8.6,1082,1143,1311,560,2144,13,60.6
2025-05-27 03:00:00,1185,20.4,1801,118,93.2,860,87.8,5.3,8.6,1086,1146,1311,561,2140,13,60.5
2025-05-27 04:00:00,1180,20.3,1797,118,93.1,859,87.8,5.4,8.6,1085,1140,1310,559,2147,13,60.4
2025-05-27 05:00:00,1179,20.3,1794,118,93.1,860,87.7,5.3,8.6,1088,1143,1312,557,2151,12.9,60.8
2025-05-27 06:00:00,1174,20.5,1800,118,93.1,860,87.7,5.3,8.5,1087,1143,1310,556,2147,12.9,61
2025-05-27 07:00:00,1167,20.5,1800,118,93,860,87.8,5.3,8.6,1093,1137,1312,555,2145,12.8,61.3
2025-05-27 08:00:00,1169,20.5,1803,117,93,860,87.7,5.3,8.6,1091,1140,1314,551,2144,12.9,61.3
2025-05-27 09:00:00,1172,20.6,1797,117,93,859,87.8,5.3,8.6,1089,1136,1311,553,2145,12.9,61.4
2025-05-27 10:00:00,1170,20.5,1802,118,92.9,859,87.8,5.3,8.6,1089,1136,1311,551,2138,12.9,61.3
2025-05-27 11:00:00,1159,20.5,1807,118,92.8,859,87.8,5.3,8.6,1087,1138,1311,554,2134,12.9,61.3
2025-05-27 12:00:00,1157,20.6,1799,118,92.9,859,87.8,5.2,8.6,1083,1134,1313,555,2138,12.9,61.8
2025-05-27 13:00:00,1159,20.6,1796,118,92.9,858,87.9,5.3,8.6,1085,1132,1311,552,2131,12.9,61.5
2025-05-27 14:00:00,1153,20.7,1798,118,92.8,858,87.9,5.3,8.6,1076,1137,1312,553,2130,12.9,61.7
2025-05-27 15:00:00,1154,20.6,1801,119,93,857,88,5.3,8.6,1074,1129,1314,553,2123,12.7,61.7
2025-05-27 16:00:00,1153,20.6,1798,118,93.1,858,88,5.3,8.6,1070,1134,1314,554,2128,12.6,61.9
2025-05-27 17:00:00,1156,20.6,1797,118,93.2,858,87.9,5.3,8.6,1070,1128,1311,553,2130,12.6,62
2025-05-27 18:00:00,1156,20.5,1795,119,93.2,857,87.9,5.3,8.6,1064,1126,1310,551,2122,12.6,61.9
2025-05-27 19:00:00,1152,20.5,1795,119,93.2,857,87.9,5.3,8.6,1065,1127,1312,548,2117,12.6,62
2025-05-27 20:00:00,1157,20.5,1800,118,93.2,857,87.9,5.3,8.5,1067,1129,1313,545,2117,12.7,61.9
2025-05-27 21:00:00,1157,20.4,1797,118,93.2,858,87.8,5.3,8.5,1062,1130,1309,542,2106,12.6,62
2025-05-27 22:00:00,1156,20.4,1801,118,93.2,858,87.9,5.3,8.5,1063,1131,1309,542,2100,12.5,62.1
2025-05-27 23:00:00,1153,20.4,1798,117,93.2,857,87.9,5.3,8.5,1065,1129,1311,542,2096,12.5,62.2
2025-05-28 00:00:00,1151,20.3,1794,117,93.3,857,87.8,5.3,8.5,1067,1135,1312,539,2102,12.6,62
2025-05-28 01:00:00,1147,20.3,1797,117,93.3,857,87.8,5.3,8.5,1063,1138,1313,540,2100,12.8,61.8
2025-05-28 02:00:00,1147,20.3,1801,117,93.6,858,87.9,5.3,8.5,1058,1143,1317,541,2103,12.7,61.9
2025-05-28 03:00:00,1154,20.2,1805,117,93.5,858,87.9,5.3,8.6,1063,1141,1317,545,2101,12.7,61.7
2025-05-28 04:00:00,1148,20.2,1799,116,93.4,858,87.9,5.3,8.6,1060,1132,1318,545,2104,12.8,62
2025-05-28 05:00:00,1142,20.2,1797,116,93.5,859,88,5.3,8.5,1059,1136,1316,549,2096,12.8,61.7
2025-05-28 06:00:00,1147,20.3,1801,116,93.4,859,87.9,5.3,8.5,1060,1137,1315,551,2093,12.7,61.8
2025-05-28 07:00:00,1147,20.3,1801,116,93.4,860,87.9,5.3,8.5,1057,1138,1314,547,2092,12.8,61.9
2025-05-28 08:00:00,1144,20.3,1797,116,93.3,859,87.8,5.3,8.6,1056,1136,1316,544,2093,12.7,62.2
2025-05-28 09:00:00,1148,20.3,1798,116,93.3,859,87.8,5.3,8.6,1059,1134,1314,545,2095,12.6,62.3
2025-05-28 10:00:00,1146,20.2,1796,115,93.4,860,87.8,5.3,8.6,1055,1132,1317,541,2096,12.6,62.5
2025-05-28 11:00:00,1153,20.3,1803,116,93.4,859,87.8,5.3,8.5,1053,1132,1315,540,2098,12.5,62.4
2025-05-28 12:00:00,1156,20.3,1809,117,93.4,859,87.9,5.3,8.5,1050,1128,1316,536,2098,12.5,62.4
2025-05-28 13:00:00,1154,20.3,1811,117,93.2,859,87.9,5.3,8.5,1047,1131,1317,541,2099,12.5,62.3
2025-05-28 14:00:00,1162,20.3,1817,117,93.2,858,88,5.3,8.5,1051,1139,1318,543,2094,12.5,61.9
2025-05-28 15:00:00,1160,20.2,1817,117,93.2,859,88,5.3,8.6,1055,1136,1320,542,2086,12.4,62
2025-05-28 16:00:00,1163,20.2,1820,117,93,859,87.9,5.3,8.5,1056,1130,1318,545,2080,12.4,61.9
2025-05-28 17:00:00,1164,20.1,1826,117,92.9,859,87.9,5.3,8.5,1058,1130,1317,548,2072,12.4,61.6
2025-05-28 18:00:00,1169,20.1,1827,116,92.8,859,87.9,5.4,8.6,1059,1131,1315,550,2073,12.5,61.4
2025-05-28 19:00:00,1176,20.2,1826,116,92.9,859,87.9,5.4,8.5,1057,1133,1315,549,2078,12.5,61.3
2025-05-28 20:00:00,1176,20.1,1819,116,93,858,87.9,5.4,8.6,1058,1139,1315,549,2073,12.5,61.2
2025-05-28 21:00:00,1173,20.2,1819,116,93,858,87.9,5.4,8.6,1054,1142,1317,547,2078,12.5,61.4
2025-05-28 22:00:00,1175,20.2,1822,116,93.1,858,87.9,5.4,8.5,1051,1135,1317,546,2080,12.6,61.3
2025-05-28 23:00:00,1172,20.2,1826,117,93.1,859,87.9,5.4,8.5,1051,1130,1319,545,2078,12.6,61.2
2025-05-29 00:00:00,1180,20.2,1828,117,93.2,858,88,5.4,8.5,1048,1132,1318,543,2076,12.5,61.2
2025-05-29 01:00:00,1180,20.3,1826,117,93.2,859,88,5.4,8.4,1044,1130,1319,545,2081,12.5,61.3
2025-05-29 02:00:00,1179,20.3,1818,117,93,859,87.9,5.4,8.4,1042,1136,1323,546,2070,12.7,61
2025-05-29 03:00:00,1180,20.2,1816,118,93,859,87.9,5.3,8.4,1045,1132,1320,544,2075,12.6,61.3
2025-05-29 04:00:00,1174,20.3,1815,118,92.9,859,87.9,5.4,8.5,1050,1136,1316,546,2080,12.7,61.1
2025-05-29 05:00:00,1170,20.3,1813,118,92.9,859,87.9,5.3,8.5,1050,1134,1318,547,2077,12.7,61.4
2025-05-29 06:00:00,1175,20.3,1816,118,92.8,859,87.9,5.3,8.6,1051,1135,1316,546,2076,12.7,61.5
2025-05-29 07:00:00,1173,20.2,1824,117,92.8,860,88,5.3,8.6,1050,1131,1313,549,2085,12.6,61.7
2025-05-29 08:00:00,1168,20.2,1824,117,92.8,861,87.9,5.4,8.7,1043,1134,1314,550,2078,12.6,61.6
2025-05-29 09:00:00,1171,20.3,1823,117,92.9,861,87.9,5.4,8.7,1041,1138,1312,554,2077,12.7,61.4
2025-05-29 10:00:00,1175,20.2,1822,117,92.8,861,87.8,5.4,8.7,1040,1139,1315,555,2080,12.6,61.4
2025-05-29 11:00:00,1178,20.2,1823,117,92.9,862,87.8,5.3,8.6,1040,1147,1316,556,2081,12.6,61.3
2025-05-29 12:00:00,1182,20.1,1820,116,92.9,862,87.8,5.3,8.6,1040,1144,1315,554,2082,12.6,61.5
2025-05-29 13:00:00,1179,20.1,1820,117,93,861,87.8,5.3,8.5,1039,1144,1314,553,2091,12.5,61.5
2025-05-29 14:00:00,1173,19.9,1822,116,93,861,87.8,5.3,8.6,1037,1147,1314,556,2085,12.5,61.5
