Time,Limestone_Proportion_Percent,Clay_Proportion_Percent,Iron_Ore_Proportion_Percent,LSF,SM_Silica_Modulus,AM_Alumina_Modulus,Raw_Mill_Feed_Rate_tph,Mill_Power_Consumption_kW,Raw_Meal_Fineness_Percent_R90um,Mill_Inlet_Temperature_C,Blending_Efficiency_Percent,Standard_Deviation_LSF_Percent
05:07:35,80.5,15.5,3.45,94.88,2.533,1.639,132.9,1729.0,12.0,98.4,88.3,0.92
05:07:40,79.6,17.1,3.45,94.33,2.501,1.636,127.4,1740.0,11.3,99.8,88.5,0.99
05:07:45,78.7,16.7,2.86,94.44,2.565,1.516,120.7,1785.0,11.2,99.1,90.4,0.98
05:07:50,79.7,15.9,3.1,94.38,2.472,1.598,123.1,1823.0,11.6,104.8,90.0,0.94
05:07:55,79.9,16.1,3.17,95.62,2.526,1.521,126.3,1885.0,11.8,93.7,88.2,1.06
05:08:00,79.0,16.8,3.4,96.08,2.422,1.595,126.2,1779.0,12.6,104.4,88.5,1.07
05:08:05,79.1,16.0,3.09,93.95,2.525,1.684,112.1,1825.0,11.1,93.6,90.0,0.87
05:08:10,79.9,15.8,3.64,94.17,2.483,1.445,128.1,1792.0,12.0,100.8,89.4,0.99
05:08:15,78.7,16.3,3.14,94.89,2.399,1.672,117.1,1771.0,12.8,93.2,90.4,1.0
05:08:20,79.3,16.4,3.08,95.35,2.51,1.712,123.8,1760.0,11.6,107.8,89.0,1.09
05:08:25,78.8,16.3,3.51,95.36,2.52,1.527,127.4,1810.0,12.1,97.9,89.1,1.2
05:08:30,80.7,16.1,3.52,94.99,2.552,1.654,120.3,1858.0,12.1,98.0,90.3,0.89
05:08:35,81.0,16.5,3.86,93.76,2.44,1.549,123.1,1669.0,12.1,104.2,91.2,0.85
05:08:40,81.7,15.4,3.7,95.14,2.547,1.625,123.9,1817.0,12.3,100.2,90.9,0.9
05:08:45,82.2,16.1,3.21,95.09,2.496,1.668,122.5,1749.0,12.8,99.5,90.6,0.86
05:08:50,78.7,15.2,3.67,94.56,2.478,1.627,121.2,1800.0,11.7,102.7,90.0,0.96
05:08:55,79.3,16.1,4.21,95.63,2.474,1.699,130.8,1861.0,12.3,105.0,88.5,1.09
05:09:00,77.7,15.8,2.87,95.11,2.455,1.591,129.9,1862.0,10.8,99.3,91.1,0.83
05:09:05,80.4,16.7,3.35,95.88,2.58,1.651,128.2,1829.0,12.4,100.5,90.5,0.97
05:09:10,81.7,16.6,2.97,94.44,2.528,1.576,126.0,1736.0,12.6,107.0,91.0,1.02
05:09:15,79.1,16.3,3.89,96.15,2.494,1.565,111.9,1743.0,11.7,102.0,89.6,1.05
05:09:20,81.0,16.3,3.5,94.51,2.526,1.603,126.0,1747.0,11.6,92.2,89.5,1.11
05:09:25,79.6,15.2,3.92,95.83,2.486,1.606,113.1,1848.0,12.2,97.5,90.1,1.06
05:09:30,81.6,17.2,3.44,95.42,2.553,1.584,124.0,1790.0,11.5,104.1,90.8,1.03
05:09:35,79.5,17.4,3.68,95.58,2.43,1.592,129.3,1744.0,11.5,96.0,89.9,1.08
05:09:40,80.2,16.3,3.26,94.35,2.461,1.681,126.6,1813.0,13.0,99.3,90.2,1.02
05:09:45,79.4,17.3,3.17,94.76,2.466,1.641,124.3,1822.0,11.7,100.9,90.6,1.14
05:09:50,81.2,16.5,3.5,95.97,2.472,1.553,118.1,1823.0,12.4,98.9,91.4,0.93
05:09:55,80.7,16.3,3.56,95.66,2.509,1.562,123.4,1813.0,12.1,99.1,90.7,0.92
05:10:00,79.3,17.5,3.49,96.14,2.532,1.599,116.0,1830.0,13.1,96.2,89.2,0.9
05:10:05,79.5,17.2,3.79,95.46,2.532,1.639,131.3,1820.0,11.7,95.8,89.6,1.03
05:10:10,79.9,16.7,3.12,94.46,2.524,1.507,127.1,1862.0,11.8,101.3,91.0,1.01
05:10:15,83.1,16.9,4.11,95.0,2.459,1.451,127.9,1803.0,12.5,94.7,89.1,0.91
05:10:20,80.6,16.1,3.36,95.09,2.522,1.624,125.4,1851.0,12.3,96.1,91.3,0.93
05:10:25,80.4,16.6,4.26,95.62,2.593,1.502,130.7,1792.0,12.3,104.5,89.9,1.1
05:10:30,78.3,16.4,3.68,95.6,2.509,1.606,123.2,1781.0,12.8,98.9,90.8,1.1
05:10:35,78.1,15.7,3.9,96.14,2.486,1.699,123.8,1818.0,13.1,98.0,90.1,0.76
05:10:40,79.8,16.3,3.71,96.25,2.556,1.535,123.5,1796.0,12.0,99.4,89.7,1.04
05:10:45,81.1,16.5,3.55,95.02,2.452,1.58,129.0,1785.0,12.0,100.2,89.7,0.79
05:10:50,82.5,16.7,3.29,95.18,2.552,1.602,131.6,1750.0,12.9,98.7,91.2,0.93
05:10:55,78.8,15.6,3.33,95.63,2.54,1.6,135.2,1767.0,12.7,96.6,89.1,1.11
05:11:00,78.7,16.8,3.35,95.59,2.57,1.549,122.9,1808.0,11.9,104.0,91.3,1.07
05:11:05,79.7,15.7,3.64,95.02,2.569,1.633,115.5,1792.0,11.7,96.9,91.0,0.91
05:11:10,78.8,14.8,3.3,94.5,2.531,1.528,113.3,1831.0,13.3,98.1,91.5,1.05
05:11:15,81.4,15.3,3.29,94.78,2.594,1.613,126.8,1850.0,11.5,106.1,90.0,0.93
05:11:20,80.4,15.7,3.42,94.4,2.414,1.554,128.2,1789.0,12.0,100.7,90.5,0.88
05:11:25,79.6,16.0,3.03,96.03,2.424,1.608,121.1,1824.0,12.0,107.4,89.4,0.96
05:11:30,79.8,16.2,3.21,94.68,2.427,1.63,114.7,1756.0,12.4,104.7,91.6,1.03
05:11:35,81.3,16.6,3.33,95.68,2.512,1.668,123.4,1860.0,11.3,96.4,89.9,1.02
05:11:40,80.8,15.8,3.61,94.8,2.469,1.469,122.2,1765.0,12.2,102.5,90.8,0.89
05:11:45,80.8,16.7,3.91,95.26,2.52,1.636,128.0,1753.0,11.8,100.0,90.3,0.96
05:11:50,81.4,15.9,3.4,95.05,2.544,1.524,115.2,1802.0,11.4,103.0,91.8,0.79
05:11:55,79.6,15.9,3.03,94.47,2.457,1.554,126.4,1793.0,12.6,102.2,89.7,1.02
05:12:00,79.5,16.8,3.88,95.98,2.459,1.585,132.1,1773.0,12.1,94.2,91.7,0.9
05:12:05,79.5,17.5,4.0,94.92,2.49,1.597,128.3,1766.0,12.4,107.5,89.9,1.01
05:12:10,77.7,15.8,3.44,94.94,2.527,1.558,122.1,1768.0,11.3,95.8,90.5,1.11
05:12:15,79.7,16.2,3.64,94.53,2.51,1.676,128.7,1805.0,12.8,96.0,87.7,1.07
05:12:20,80.7,15.2,3.78,94.6,2.507,1.557,124.3,1808.0,11.8,95.1,90.0,1.03
05:12:25,78.4,15.6,3.55,94.51,2.476,1.583,136.3,1834.0,12.3,93.0,90.0,0.86
05:12:30,80.5,16.3,3.74,95.11,2.524,1.575,125.7,1833.0,12.3,102.8,91.1,0.96
05:12:35,81.4,17.3,3.12,95.27,2.452,1.551,135.3,1834.0,11.0,102.6,89.3,0.88
05:12:40,80.9,16.7,3.48,94.14,2.515,1.569,123.7,1757.0,12.3,103.7,88.1,0.96
05:12:45,78.5,14.5,3.65,95.96,2.568,1.52,126.5,1848.0,11.9,105.6,89.0,0.79
05:12:50,80.5,15.8,3.3,95.04,2.573,1.62,122.9,1747.0,11.5,96.8,89.0,0.88
05:12:55,80.9,16.8,3.9,94.74,2.487,1.623,132.3,1759.0,12.3,104.8,91.2,0.88
05:13:00,79.8,16.2,3.59,94.05,2.471,1.56,128.3,1778.0,11.9,98.4,91.3,0.99
05:13:05,78.8,16.2,3.21,93.99,2.585,1.67,123.5,1792.0,12.7,104.6,92.3,1.16
05:13:10,80.4,15.3,3.9,94.28,2.517,1.665,130.4,1807.0,11.5,98.2,89.7,1.07
05:13:15,78.9,14.8,3.8,95.32,2.582,1.435,122.0,1867.0,11.1,100.4,90.6,0.89
05:13:20,81.3,16.1,3.54,95.08,2.549,1.686,118.7,1851.0,11.7,103.8,88.9,1.04
05:13:25,81.3,15.0,3.39,94.62,2.504,1.602,122.3,1798.0,11.8,105.7,88.9,0.89
05:13:30,79.8,16.0,4.08,93.45,2.47,1.591,121.3,1729.0,12.3,96.3,90.1,1.22
05:13:35,80.9,15.6,3.84,94.39,2.495,1.641,133.1,1780.0,11.3,95.3,88.5,0.97
05:13:40,79.7,14.9,4.07,94.35,2.522,1.612,128.9,1772.0,12.0,100.8,89.7,0.95
05:13:45,81.4,17.2,3.87,94.95,2.502,1.567,128.8,1796.0,12.3,106.1,89.3,0.93
05:13:50,79.2,16.7,3.44,94.72,2.441,1.761,125.1,1778.0,12.5,97.4,90.1,0.94
05:13:55,79.0,16.0,3.94,95.12,2.509,1.626,130.1,1827.0,11.8,98.5,89.5,1.07
05:14:00,79.1,16.6,3.62,95.26,2.519,1.605,125.5,1833.0,12.1,104.5,88.2,1.02
05:14:05,81.5,16.7,3.36,95.55,2.516,1.551,122.0,1754.0,11.4,96.9,89.0,0.95
05:14:10,80.4,16.9,3.65,94.55,2.477,1.6,137.6,1792.0,12.0,105.9,87.6,1.21
05:14:15,76.9,16.1,3.07,94.1,2.534,1.561,129.2,1855.0,12.7,97.9,89.2,0.9
05:14:20,82.1,16.3,3.74,94.25,2.512,1.615,120.1,1788.0,12.3,99.7,89.4,1.06
05:14:25,80.3,14.7,4.1,95.14,2.422,1.564,133.0,1812.0,11.6,100.4,90.3,1.0
05:14:30,78.7,16.3,3.6,95.03,2.51,1.501,116.1,1733.0,11.7,93.4,90.0,1.2
05:14:35,79.6,16.5,3.64,94.06,2.473,1.524,129.7,1865.0,12.0,101.5,90.1,0.95
05:14:40,80.5,15.1,3.33,94.95,2.467,1.608,133.3,1772.0,11.6,98.9,88.4,0.91
05:14:45,79.8,15.0,3.16,95.37,2.48,1.503,117.3,1840.0,11.6,93.9,91.7,1.01
05:14:50,79.0,16.9,2.86,95.21,2.496,1.614,117.1,1817.0,12.5,97.1,90.1,1.05
05:14:55,80.0,16.5,3.07,95.4,2.49,1.502,117.5,1806.0,11.1,96.3,89.4,0.9
05:15:00,79.4,16.2,3.41,95.39,2.524,1.636,122.8,1735.0,11.2,101.4,89.1,1.02
05:15:05,78.8,16.3,3.16,94.88,2.451,1.584,127.5,1770.0,11.6,105.2,91.5,1.14
05:15:10,78.7,16.4,4.14,95.26,2.483,1.671,129.1,1843.0,13.2,100.8,88.2,0.85
05:15:15,79.6,16.8,3.57,95.84,2.498,1.626,117.2,1805.0,12.0,108.8,90.8,1.19
05:15:20,76.7,14.9,3.42,94.62,2.533,1.671,123.3,1785.0,12.7,100.3,90.3,0.87
05:15:25,79.6,17.1,3.4,93.93,2.491,1.619,121.3,1797.0,11.1,100.1,91.2,1.05
05:15:30,81.4,14.6,3.57,94.34,2.485,1.641,127.6,1785.0,12.9,105.3,92.0,0.93
05:15:35,79.9,17.0,3.8,94.29,2.464,1.578,136.8,1736.0,12.5,97.6,90.3,0.89
05:15:40,79.1,15.3,3.13,95.42,2.482,1.707,121.7,1795.0,12.5,98.3,89.5,0.97
05:15:45,78.4,16.1,2.83,94.68,2.485,1.588,131.7,1762.0,11.4,98.5,89.6,0.98
05:15:50,77.8,15.3,3.35,95.76,2.476,1.479,128.0,1816.0,12.9,92.1,90.7,1.03
05:15:55,78.1,14.6,3.38,94.67,2.432,1.667,116.1,1814.0,12.3,96.5,90.1,0.95
05:16:00,78.4,17.6,3.56,94.29,2.483,1.585,130.1,1897.0,13.2,97.9,90.8,1.02
05:16:05,80.0,16.1,3.35,94.64,2.398,1.573,118.7,1798.0,13.0,96.6,90.4,0.8
05:16:10,80.2,16.2,3.61,95.22,2.455,1.5,135.5,1879.0,11.4,101.9,90.8,1.08
05:16:15,79.8,16.2,3.32,95.77,2.478,1.594,121.5,1753.0,11.8,100.8,87.9,1.03
05:16:20,78.6,15.8,3.18,94.65,2.531,1.538,132.2,1787.0,11.9,97.2,89.4,1.0
05:16:25,79.3,14.8,3.52,94.66,2.483,1.631,122.4,1832.0,12.5,99.0,90.9,0.96
05:16:30,79.4,16.0,3.26,95.49,2.489,1.605,123.0,1791.0,11.7,97.5,90.6,0.97
05:16:35,77.5,16.5,3.7,95.7,2.559,1.566,122.7,1778.0,10.7,99.1,90.1,1.22
05:16:40,80.9,15.1,3.84,94.97,2.484,1.611,112.2,1851.0,11.9,101.6,90.4,1.0
05:16:45,78.4,16.5,3.66,96.49,2.515,1.562,124.0,1826.0,12.3,99.0,90.0,0.7
05:16:50,82.5,14.6,3.53,94.81,2.475,1.589,127.8,1793.0,12.2,92.0,90.1,0.93
05:16:55,80.5,15.8,3.59,94.88,2.501,1.641,129.5,1817.0,12.2,103.3,91.2,1.07
05:17:00,78.9,15.6,3.59,93.19,2.501,1.578,136.4,1852.0,11.9,96.9,90.0,0.97
05:17:05,81.3,16.2,3.37,94.68,2.518,1.48,131.4,1793.0,12.1,89.8,91.6,1.03
05:17:10,80.1,16.2,3.19,95.33,2.525,1.62,123.4,1840.0,11.7,100.9,88.2,0.91
05:17:15,79.1,15.5,3.76,95.42,2.453,1.566,125.6,1833.0,12.4,103.0,90.4,0.94
05:17:20,81.6,16.3,4.1,95.04,2.516,1.632,122.0,1795.0,11.9,98.4,90.0,0.89
05:17:25,80.4,16.1,3.77,95.96,2.49,1.515,128.8,1786.0,12.1,95.3,90.0,0.93
05:17:30,78.7,17.2,3.05,95.33,2.497,1.64,112.9,1768.0,11.7,105.0,89.4,1.07
05:17:35,81.9,16.2,3.69,95.02,2.535,1.579,122.9,1839.0,12.7,96.8,90.8,1.07
05:17:40,79.4,15.2,3.43,95.55,2.462,1.554,127.4,1770.0,12.2,96.8,89.9,0.85
05:17:45,80.0,17.4,3.93,94.28,2.54,1.603,124.3,1780.0,12.9,93.2,90.7,0.95
05:17:50,80.7,16.2,3.47,94.33,2.529,1.625,118.0,1798.0,13.2,100.7,90.0,0.92
05:17:55,79.8,15.7,3.56,94.99,2.49,1.626,123.0,1728.0,12.3,102.7,90.4,1.0
05:18:00,80.7,15.9,3.44,94.56,2.532,1.553,117.5,1795.0,11.1,100.7,90.3,0.99
05:18:05,79.7,16.2,3.24,94.76,2.577,1.636,129.6,1732.0,12.6,96.7,90.6,0.99
05:18:10,78.4,15.7,3.45,96.1,2.503,1.525,141.6,1796.0,11.8,93.6,90.6,0.96
05:18:15,80.1,15.8,3.49,95.02,2.443,1.58,110.6,1809.0,11.0,101.5,90.2,0.91
05:18:20,80.7,15.7,2.8,94.68,2.477,1.549,122.8,1750.0,11.8,104.1,89.0,0.99
05:18:25,80.6,16.0,3.79,94.94,2.489,1.536,139.3,1795.0,12.3,102.7,91.3,0.93
05:18:30,81.5,15.0,3.81,94.12,2.463,1.638,121.1,1769.0,12.2,97.0,88.8,0.94
05:18:35,78.6,17.6,3.95,94.19,2.521,1.649,127.5,1825.0,11.8,104.3,90.5,0.84
05:18:40,78.9,14.3,3.69,95.07,2.539,1.702,137.4,1755.0,11.8,101.9,91.1,1.11
05:18:45,81.5,14.8,3.62,94.55,2.46,1.747,130.8,1788.0,11.3,104.4,90.6,1.06
05:18:50,81.4,16.0,3.07,94.49,2.501,1.762,121.0,1780.0,11.8,102.8,90.2,0.96
05:18:55,77.4,15.1,3.52,93.97,2.499,1.617,124.2,1819.0,12.6,100.1,87.9,0.92
05:19:00,80.6,14.5,4.01,95.27,2.511,1.551,119.9,1836.0,13.3,98.5,90.4,1.01
05:19:05,82.4,16.4,3.36,94.32,2.504,1.712,124.7,1792.0,10.8,98.5,90.0,1.14
05:19:10,79.7,16.3,3.37,94.4,2.555,1.557,124.1,1826.0,11.9,100.1,89.0,1.17
05:19:15,78.8,15.7,3.5,95.58,2.532,1.6,127.5,1802.0,11.5,110.4,90.6,0.91
05:19:20,79.2,16.0,3.82,96.41,2.515,1.553,121.7,1747.0,13.1,103.1,89.8,0.95
05:19:25,77.5,16.2,3.65,95.62,2.458,1.564,124.3,1839.0,11.6,99.0,91.1,1.07
05:19:30,80.8,15.6,3.42,95.29,2.56,1.577,118.9,1764.0,12.3,100.4,90.7,0.96
05:19:35,79.6,17.6,3.55,94.74,2.511,1.693,125.7,1771.0,12.0,98.2,89.1,0.98
05:19:40,78.9,16.5,4.09,94.86,2.45,1.616,124.7,1830.0,11.8,106.3,90.5,0.95
05:19:45,80.7,15.3,3.26,93.78,2.523,1.61,129.0,1745.0,13.1,91.2,90.1,1.01
05:19:50,80.9,16.5,3.38,93.66,2.552,1.619,112.3,1777.0,11.8,90.8,91.0,1.24
05:19:55,78.6,15.5,3.43,95.27,2.498,1.568,126.9,1800.0,12.4,103.6,89.4,1.06
05:20:00,78.6,17.0,3.95,95.28,2.44,1.528,119.1,1809.0,13.0,104.3,91.2,0.99
05:20:05,81.5,15.5,3.35,93.78,2.486,1.581,133.1,1799.0,12.4,104.5,89.5,1.1
05:20:10,79.9,15.5,3.29,95.04,2.526,1.64,127.6,1804.0,12.9,101.7,90.7,0.93
05:20:15,80.0,15.2,3.6,94.33,2.512,1.564,122.0,1810.0,11.9,103.7,90.1,0.96
05:20:20,81.9,16.4,3.77,94.93,2.582,1.68,119.7,1801.0,12.0,97.3,91.1,1.16
05:20:25,79.4,15.2,3.72,95.18,2.477,1.601,131.2,1809.0,12.0,91.6,90.4,0.88
05:20:30,81.2,16.5,3.11,95.21,2.546,1.639,127.7,1815.0,12.0,100.1,89.5,1.07
05:20:35,81.6,16.6,3.7,94.15,2.478,1.612,120.3,1792.0,11.8,104.6,90.4,1.11
05:20:40,79.3,16.3,3.61,94.37,2.488,1.548,126.7,1798.0,11.2,94.5,88.1,0.96
05:20:45,78.9,16.6,3.9,94.86,2.542,1.695,123.9,1782.0,12.1,102.9,90.1,0.86
05:20:50,80.6,14.9,3.5,95.16,2.49,1.594,130.3,1829.0,12.3,100.7,90.3,0.89
05:20:55,78.2,17.2,3.31,94.58,2.587,1.628,126.0,1750.0,12.5,99.4,90.4,1.05
05:21:00,78.3,16.3,2.94,95.47,2.452,1.646,131.3,1789.0,10.7,97.9,89.2,1.17
05:21:05,81.8,16.3,4.0,95.41,2.453,1.554,114.6,1794.0,11.2,101.2,90.4,0.81
05:21:10,80.2,15.7,4.07,94.17,2.532,1.627,118.5,1772.0,12.1,108.2,88.7,0.99
05:21:15,80.2,15.3,3.28,94.12,2.485,1.574,110.4,1810.0,11.6,98.1,91.5,1.04
05:21:20,79.4,16.5,3.37,94.26,2.477,1.624,123.6,1778.0,12.2,101.4,89.5,1.14
05:21:25,79.8,14.9,3.3,95.56,2.467,1.612,117.2,1747.0,13.2,96.8,90.2,0.98
05:21:30,81.4,16.1,3.72,94.1,2.5,1.709,132.6,1797.0,11.1,98.9,89.2,0.88
05:21:35,79.2,17.6,3.34,95.11,2.411,1.539,123.2,1752.0,11.9,102.6,88.3,1.13
05:21:40,79.0,15.7,3.48,96.67,2.422,1.556,125.8,1797.0,11.7,102.4,91.2,0.92
05:21:45,81.5,15.9,3.57,93.56,2.506,1.521,112.7,1868.0,11.4,98.3,91.3,1.04
05:21:50,78.9,15.1,3.23,94.92,2.491,1.563,118.6,1786.0,11.4,104.8,90.9,1.09
05:21:55,79.3,15.7,3.74,94.57,2.538,1.667,125.6,1812.0,12.2,107.2,89.4,1.09
05:22:00,81.2,15.8,3.84,94.77,2.502,1.517,123.2,1788.0,12.4,100.2,91.2,0.78
05:22:05,80.7,17.0,4.25,94.81,2.562,1.589,122.6,1763.0,11.3,95.6,90.0,1.06
05:22:10,80.7,15.2,3.6,93.82,2.534,1.559,125.9,1810.0,11.2,98.3,88.9,1.01
05:22:15,79.3,16.1,3.01,94.98,2.5,1.634,115.0,1787.0,12.4,101.8,88.8,1.13
05:22:20,79.1,16.2,3.28,94.24,2.507,1.686,129.0,1762.0,11.8,93.1,88.5,0.96
05:22:25,79.9,17.3,3.28,94.12,2.463,1.534,118.7,1789.0,12.3,103.8,88.4,1.01
05:22:30,79.9,16.8,3.57,95.9,2.53,1.557,126.4,1812.0,12.4,104.5,88.7,0.76
05:22:35,78.6,15.5,3.66,94.25,2.465,1.488,114.5,1817.0,12.9,102.0,90.4,1.13
05:22:40,80.3,16.4,3.49,95.54,2.471,1.595,123.0,1805.0,12.5,96.3,89.2,1.02
05:22:45,77.2,14.7,3.55,95.29,2.47,1.598,139.5,1800.0,13.4,99.9,88.7,0.93
05:22:50,80.1,13.5,3.64,95.89,2.526,1.635,127.1,1824.0,11.2,97.9,89.2,0.95
05:22:55,77.8,14.2,3.56,94.65,2.569,1.578,121.5,1871.0,12.5,103.4,90.7,0.98
05:23:00,81.8,15.0,3.59,96.34,2.456,1.652,130.5,1780.0,11.5,94.3,88.9,0.97
05:23:05,80.1,16.8,2.74,95.73,2.472,1.52,122.8,1796.0,12.6,102.8,90.1,1.15
05:23:10,76.8,15.8,3.78,95.44,2.479,1.654,122.1,1803.0,11.6,106.6,91.0,1.16
05:23:15,80.5,16.7,3.75,95.21,2.524,1.672,126.2,1793.0,12.0,99.2,89.3,1.06
05:23:20,81.3,16.5,3.56,95.24,2.472,1.503,128.2,1738.0,12.5,102.4,91.9,1.12
05:23:25,77.3,17.4,4.17,94.64,2.511,1.619,121.5,1778.0,12.3,100.1,88.9,1.09
05:23:30,81.9,15.6,3.65,93.58,2.475,1.584,126.7,1822.0,12.6,105.2,89.1,1.03
05:23:35,81.0,18.0,3.21,95.41,2.478,1.507,124.4,1764.0,10.9,106.3,90.7,0.92
05:23:40,80.8,16.6,3.67,94.57,2.511,1.661,111.9,1805.0,12.4,98.2,91.6,1.12
05:23:45,79.6,14.7,3.52,95.93,2.488,1.664,128.9,1805.0,11.7,105.9,89.7,0.99
05:23:50,79.5,15.9,3.27,94.17,2.484,1.722,129.3,1768.0,12.9,93.6,90.5,1.03
05:23:55,78.9,14.4,4.21,94.84,2.529,1.597,119.4,1803.0,10.8,102.4,91.9,0.82
05:24:00,81.6,16.4,3.32,95.16,2.506,1.691,135.0,1763.0,11.8,102.6,89.4,1.2
05:24:05,81.1,16.7,3.91,95.37,2.493,1.622,122.3,1807.0,12.3,98.6,89.0,0.97
05:24:10,78.6,16.3,3.26,94.06,2.534,1.639,119.5,1896.0,11.5,94.5,91.0,1.13
05:24:15,79.9,16.9,3.36,95.22,2.47,1.62,124.4,1792.0,10.5,94.2,90.3,0.95
05:24:20,82.0,15.5,3.2,95.0,2.487,1.592,132.3,1818.0,11.5,98.9,91.3,0.98
05:24:25,79.8,15.3,3.33,94.33,2.51,1.645,120.7,1821.0,11.6,90.4,90.4,0.88
05:24:30,80.1,15.4,3.47,94.21,2.575,1.57,123.0,1758.0,12.6,97.5,90.4,1.05
05:24:35,77.9,15.6,3.66,94.37,2.477,1.596,131.7,1818.0,11.1,100.0,89.2,0.97
05:24:40,81.5,15.8,3.34,95.37,2.471,1.632,133.8,1807.0,13.0,99.1,89.6,1.0
05:24:45,78.4,16.2,3.86,94.01,2.484,1.56,115.4,1823.0,12.2,103.0,89.5,1.01
05:24:50,79.1,16.8,3.54,96.44,2.507,1.62,125.9,1827.0,13.3,109.5,89.4,1.15
05:24:55,81.0,15.8,3.28,94.24,2.502,1.615,123.7,1908.0,11.4,105.1,89.4,1.02
05:25:00,80.0,15.7,3.32,95.82,2.477,1.648,116.4,1762.0,11.3,99.7,90.8,1.01
05:25:05,78.9,16.0,3.84,94.8,2.497,1.591,123.9,1760.0,12.1,104.7,90.9,1.09
05:25:10,79.0,17.1,3.02,94.66,2.444,1.678,125.0,1777.0,11.9,99.0,89.7,1.06
05:25:15,79.8,15.5,3.87,95.06,2.493,1.592,129.7,1837.0,12.6,101.6,89.8,0.87
05:25:20,78.3,15.7,4.05,93.84,2.474,1.561,115.3,1798.0,11.5,100.2,91.2,1.06
05:25:25,80.1,16.4,3.11,94.76,2.533,1.645,125.7,1791.0,11.9,100.9,91.6,0.91
05:25:30,79.9,16.0,3.47,95.26,2.542,1.635,122.0,1783.0,12.6,101.2,90.8,1.04
05:25:35,81.9,15.9,3.86,96.24,2.482,1.561,129.8,1873.0,12.5,100.1,89.6,0.99
05:25:40,78.2,16.4,3.37,94.78,2.491,1.567,129.8,1860.0,10.8,100.4,89.9,0.97
05:25:45,80.6,18.0,3.47,95.41,2.528,1.614,118.1,1822.0,11.6,101.6,87.6,0.97
05:25:50,80.6,14.6,3.49,95.06,2.383,1.681,127.4,1827.0,12.7,94.8,89.4,1.0
05:25:55,80.0,13.9,3.84,94.82,2.506,1.548,134.0,1755.0,12.8,100.4,92.1,0.95
05:26:00,79.5,15.4,3.59,96.08,2.531,1.527,121.9,1841.0,12.5,101.7,89.9,1.05
05:26:05,81.6,16.1,3.3,95.22,2.499,1.597,131.7,1839.0,13.2,97.4,92.2,0.98
05:26:10,79.7,17.1,4.17,95.58,2.509,1.508,120.4,1803.0,12.9,97.9,88.3,0.92
05:26:15,79.6,16.7,3.41,95.43,2.519,1.591,134.2,1821.0,11.7,96.4,89.6,0.89
05:26:20,78.9,15.5,3.37,94.14,2.457,1.594,120.5,1727.0,12.5,97.2,88.7,1.07
05:26:25,78.0,15.2,3.29,95.34,2.529,1.514,123.6,1785.0,12.4,98.6,88.6,1.0
05:26:30,81.3,15.7,3.33,94.65,2.507,1.599,130.6,1842.0,12.1,96.3,90.1,0.97
05:26:35,80.8,16.0,3.08,95.19,2.498,1.52,127.7,1837.0,12.2,100.1,89.4,0.91
05:26:40,79.8,14.8,3.24,95.68,2.491,1.561,122.7,1790.0,12.1,95.5,89.6,1.2
05:26:45,79.0,16.0,3.39,94.98,2.591,1.573,126.1,1783.0,12.8,100.8,91.2,1.04
05:26:50,81.3,16.0,3.81,94.56,2.46,1.729,129.1,1760.0,11.9,101.1,90.3,0.98
05:26:55,82.5,14.3,3.73,95.02,2.5,1.709,134.8,1804.0,12.1,100.6,89.8,1.06
05:27:00,80.2,16.2,3.82,95.25,2.547,1.604,135.7,1829.0,12.7,97.7,91.2,0.92
05:27:05,83.2,15.7,3.63,95.24,2.463,1.612,131.7,1819.0,11.6,99.7,88.8,1.05
05:27:10,79.7,16.1,3.92,95.34,2.476,1.519,126.5,1780.0,12.1,100.1,88.3,1.0
05:27:15,78.9,15.5,3.47,95.46,2.438,1.59,124.7,1767.0,11.2,104.3,91.5,1.09
05:27:20,80.9,15.0,3.9,94.79,2.516,1.564,114.2,1848.0,12.6,99.0,90.7,1.03
05:27:25,79.7,16.1,3.64,94.54,2.54,1.584,134.0,1784.0,12.5,96.1,90.4,1.0
05:27:30,81.0,16.4,3.74,94.34,2.502,1.604,126.6,1804.0,11.5,102.9,90.1,1.24
05:27:35,81.3,14.7,3.66,93.73,2.49,1.69,129.2,1834.0,13.0,99.5,90.3,0.82
05:27:40,80.1,15.5,3.49,94.12,2.534,1.602,124.3,1791.0,12.5,99.1,89.5,1.05
05:27:45,77.8,18.1,3.34,94.42,2.55,1.485,118.4,1817.0,12.1,108.9,88.7,1.03
05:27:50,79.1,15.9,3.55,94.84,2.487,1.521,127.1,1801.0,12.1,97.4,89.9,1.15
05:27:55,80.7,16.5,3.5,94.27,2.523,1.639,125.4,1817.0,11.5,97.8,90.1,0.97
05:28:00,79.3,16.2,3.82,94.42,2.547,1.581,126.7,1785.0,12.5,101.5,89.6,1.16
05:28:05,81.0,16.3,3.16,95.96,2.463,1.667,125.7,1824.0,12.5,105.3,90.4,0.86
05:28:10,80.4,15.5,4.03,95.97,2.52,1.525,109.9,1799.0,11.7,101.1,89.5,0.98
05:28:15,78.4,16.0,3.23,94.14,2.481,1.489,120.0,1718.0,12.3,91.6,90.4,1.02
05:28:20,79.6,16.5,3.64,94.8,2.483,1.507,131.5,1819.0,12.3,102.6,89.1,1.14
05:28:25,80.5,16.2,3.1,95.46,2.518,1.707,122.3,1699.0,12.3,99.6,91.1,1.03
