Time,Burning_Zone_Temperature_C,Material_Temperature_C,Flame_Temperature_C,Kiln_Rotation_Speed_RPM,Primary_Fuel_Flow_tph,Primary_Air_Flow_Nm3h,Secondary_Air_Temperature_C,Shell_Temperature_Zone1_C,Shell_Temperature_Zone2_C,Shell_Temperature_Zone3_C,Kiln_Filling_Degree_Percent,Kiln_Drive_Power_kW,Kiln_Exit_O2_Percent,NOx_Emissions_mg_Nm3,Free_Lime_Content_Percent
01:57:50,1460.7,1409.3,1898.7,3.03,10.23,17398,935.6,273.9,331.5,379,14.3,986,2.1,634,1.37
01:57:55,1455.8,1404.5,1895.1,3.01,9.62,16845,999.8,274.5,326.2,382.7,16,1019,2.2,590,1.13
01:58:00,1459.4,1408,1908.4,2.96,10,16980,979.2,280.2,320.4,375.6,15.3,1082,2.03,648,1.09
01:58:05,1462.7,1411.3,1903.4,2.85,10.23,18448,968.1,278.6,331.6,374.5,14.8,973,2.16,504,1.09
01:58:10,1459.4,1408,1903.1,2.9,10.23,18056,951.8,276.6,322.7,361.2,14.1,975,2.14,591,1.32
01:58:15,1456,1404.6,1905.6,2.97,9.37,17438,947.3,273.4,331.6,368.5,15.2,1018,2.22,615,1.23
01:58:20,1462.7,1411.3,1921.6,2.98,9.57,16658,929.3,272.3,325.3,363.7,15.5,1008,2.16,626,1.05
01:58:25,1455.7,1404.3,1931.4,2.98,11.4,17704,955.3,279.6,331.2,374.4,15.4,989,2.08,579,1.22
01:58:30,1458,1406.6,1911,2.85,9.87,17377,954.5,267.1,327.2,366,15,1064,2.29,532,1.16
01:58:35,1459.1,1407.7,1904.3,3.06,9.77,17200,900.9,278.6,318.9,375.1,15.5,969,2.3,665,1.22
01:58:40,1459.4,1408,1919.1,2.86,9.76,17813,951.8,275.3,323,364.3,14.5,1031,2.13,568,1.22
01:58:45,1453.3,1401.9,1917.3,3.07,9.56,17434,927.8,273.9,327.2,378.4,14.7,1011,1.93,576,1.13
01:58:50,1454.8,1403.4,1905.3,3.17,9.96,17589,1037,274.7,311.9,367.4,14.1,956,1.89,569,1.09
01:58:55,1457.2,1405.9,1925.1,2.87,9.9,16990,972.5,280.7,327.3,377.1,16.3,1042,2.63,639,1
01:59:00,1456.5,1405.1,1929.6,3.01,9.92,17295,951.1,268.8,328.7,375,16.8,997,2.4,614,1.1
01:59:05,1456.5,1405.1,1886.2,3.03,9.82,16970,931.5,279.4,320.5,378,14.6,1060,2.24,588,1.21
01:59:10,1460.7,1409.3,1925,2.91,9.47,17218,939.4,280.6,327.2,377.3,15.8,966,2.21,589,1.24
01:59:15,1461.8,1410.4,1916.2,3.01,9.73,17332,960.2,266.6,326.8,384.3,14.5,1023,2.12,562,1.27
01:59:20,1464.7,1413.3,1930.7,2.74,9.97,17829,974.2,277.4,318.8,373.6,13.9,992,1.97,642,1.25
01:59:25,1453.2,1401.8,1937.3,2.96,10.36,17112,958.6,271.7,325.7,382.2,14.4,1048,2.38,622,1.02
01:59:30,1461,1409.6,1897.4,2.92,10.13,18372,955.1,273.7,317.3,382.5,15.8,975,2.09,636,1.18
01:59:35,1453.8,1402.5,1891.3,3.11,9.73,18482,932.4,271.7,325.1,365.8,13.1,1003,2.28,591,1.42
01:59:40,1456.7,1405.3,1923.3,3.17,9.95,17473,911,275.1,324.8,371.1,17.8,1005,2.34,631,1.07
01:59:45,1459.2,1407.8,1891.2,2.82,10.03,16959,914.5,282.3,317.1,375.4,16,1000,2.3,697,1.18
01:59:50,1454.3,1402.9,1923.9,3.06,9.75,16531,958.8,277.6,323.8,373.9,15.7,915,2.28,517,1.06
01:59:55,1450.7,1399.4,1898.9,3.09,10.23,18111,922.8,279.5,325.7,379.5,14.4,980,2.32,545,1.36
02:00:00,1463,1411.6,1889.1,2.82,9.93,17214,995.7,275.2,329,372.1,14.7,1016,2.45,658,0.93
02:00:05,1457.3,1405.9,1889.6,3.06,10,18318,941.8,283.6,322.9,373.4,14.9,899,2.43,610,0.9
02:00:10,1459.5,1408.1,1899,3,9.97,17929,950,284.5,314.7,372.7,16.1,1026,2.1,571,1.29
02:00:15,1455.3,1403.9,1923.5,3.1,10.25,17829,960.9,275.1,326.1,381.1,16,1050,2.28,574,1.13
02:00:20,1457,1405.6,1912.3,3.02,9.98,18250,940.6,274.4,322.1,375.4,16.8,975,2,651,1.36
02:00:25,1452.5,1401.1,1892.5,3.14,10.69,17011,904.3,270.9,322.9,369.1,14.9,1035,2.04,597,1.52
02:00:30,1461.5,1410.1,1924.7,3.02,10,17669,960.8,283.5,331.1,372.1,15.1,959,2.22,624,1.32
02:00:35,1457.7,1406.3,1871.5,3.02,10.16,17016,925.2,272.5,316.8,378.1,15.5,903,2.37,622,1.16
02:00:40,1455.5,1404.1,1894.5,3.03,9.54,16186,947.3,275.8,326.1,379.6,15.6,992,2.4,629,1.11
02:00:45,1457.7,1406.4,1882.5,3.12,10.09,16887,915.6,278.9,320.6,374.3,15.7,962,1.76,555,1.11
02:00:50,1457.6,1406.2,1902.1,2.94,10.01,17293,914,269.9,329.8,373.3,15.7,1057,2.07,525,1.36
02:00:55,1459.3,1407.9,1917.9,3.05,10.36,17377,943.2,285.9,323,379.9,15.6,986,2.18,576,1.34
02:01:00,1459.4,1408,1898.6,3.09,9.95,18188,931.3,275,325.4,381.6,15.2,973,2.24,603,1.07
02:01:05,1459.7,1408.3,1893.6,2.85,10.82,17848,961.5,277.6,335,371.7,13.6,991,2.33,635,1.17
02:01:10,1454.8,1403.4,1909.5,3.12,10.35,17533,958.5,271.9,326.4,376,13.4,1070,2.24,686,1.31
02:01:15,1462.7,1411.3,1867,3.22,10.25,18252,924.3,276.2,316.2,383.6,13.8,1023,2.11,649,1.08
02:01:20,1458.7,1407.3,1909.1,2.98,9.29,18055,971.1,264.7,320.1,383.8,14.6,955,2,679,1.29
02:01:25,1456.4,1405,1912.6,2.98,9.73,17877,950.2,275.8,317.8,371.5,15.8,1052,2.1,593,1.55
02:01:30,1458.3,1406.9,1886,2.89,10.8,18001,969.2,277.9,327.9,374.6,14.4,1069,2.47,591,1.16
02:01:35,1454.3,1402.9,1891.4,2.89,9.75,17468,928.4,276.1,316.2,371.4,13.9,988,2.28,642,1.25
02:01:40,1457.4,1406,1924.8,2.98,10.47,18030,982.8,280.4,323.2,381.1,14.6,1025,2.02,689,1.3
02:01:45,1455.7,1404.3,1912.8,2.93,9.67,18525,997.8,272.7,319.5,374.3,15.3,999,2.49,591,1.49
02:01:50,1458.8,1407.4,1887.2,2.9,9.53,18229,948.1,273.8,329.3,375.9,14.5,980,2.14,605,1.13
02:01:55,1457.5,1406.1,1908.3,2.98,10.17,16776,972.1,275.6,310,374.5,14.2,1023,2.1,564,1.23
02:02:00,1457,1405.6,1926.6,2.9,10.58,17752,988.1,273.3,326,376.3,16.1,1052,2.35,655,1.34
02:02:05,1456.7,1405.3,1940.5,3.01,11.02,17353,923.2,272.7,320.2,372.6,15.7,1019,2.22,624,1.33
02:02:10,1457.4,1406,1933.6,3,9.88,18264,957.5,278.5,329.3,379.6,14.7,1007,2.22,563,1.33
02:02:15,1456.8,1405.4,1884.3,3.22,10.24,17511,947.4,280.6,324.1,375.2,12.5,1047,2.53,609,1.24
02:02:20,1455.1,1403.7,1891.3,2.85,10.09,18139,948.6,275.5,324.3,372.6,15.3,1032,2.33,612,1.3
02:02:25,1457.9,1406.5,1945.5,3.06,10.31,17008,967.7,268.3,324.5,375.9,14.9,998,2.59,595,1.26
02:02:30,1454.4,1403,1930.5,3.24,10.76,16932,961.9,277.1,325.9,373.4,14.7,951,2.34,646,1.29
02:02:35,1458.2,1406.8,1923.2,3.09,10.23,17273,1033.2,267.9,322.3,376.6,15.7,977,2.22,659,1.37
02:02:40,1457.5,1406.1,1910.9,2.77,9.74,17413,967.3,274.5,330.1,377.3,14.6,970,2.49,608,1.45
02:02:45,1461.1,1409.7,1876.9,3.02,10.18,17844,955.2,273.6,326.8,376.2,14.3,959,2.46,540,1.24
02:02:50,1455.8,1404.4,1923.9,2.99,9.76,17673,929.4,277.5,327.5,386.6,15.5,954,2.41,559,1.3
02:02:55,1459.5,1408.1,1903.2,3.08,9.88,16934,923.1,287.8,333.3,377.4,16.1,970,2.27,650,1.08
02:03:00,1453.4,1402,1921.1,2.89,10.86,17659,996.6,266.6,321.1,376.1,13.3,1037,2.21,581,1.19
02:03:05,1459.1,1407.7,1892.6,2.98,9.42,18754,990.4,270,330.3,374.5,14.3,1066,2.24,586,1.1
02:03:10,1457.6,1406.2,1957.1,2.98,10.04,17351,949.7,277.1,329.3,378.6,15.3,1044,2.1,554,1.3
02:03:15,1459.1,1407.7,1883.2,2.86,9.93,17386,939.1,271,325.7,373.3,15.2,1029,2.13,554,1.34
02:03:20,1453,1401.6,1893.6,3.1,9.96,16722,980.9,271.7,321.2,383.5,16.3,1007,2.38,624,1.19
02:03:25,1459.5,1408.1,1881.9,3.1,9.7,17188,938.3,270.6,322,383.3,15.2,998,2.07,627,1.39
02:03:30,1453.6,1402.2,1907.1,2.95,9.61,17673,952.7,266,327.6,378.3,15.4,1038,2.39,560,1.01
02:03:35,1462.5,1411.1,1910.4,2.95,10.06,17454,950.4,276.6,319.2,365.2,16.1,1041,2.06,565,1.37
02:03:40,1461.8,1410.4,1903.6,2.82,10.01,17422,923.2,272.4,328.6,381.5,14.2,1037,2.08,556,1.15
02:03:45,1458.3,1406.9,1954.7,3.14,10.17,17860,918.4,269.4,320.9,374,16.4,1032,2.23,623,1.27
02:03:50,1454.8,1403.4,1902.3,3.02,11.1,17058,1009.9,281.3,327.4,369.4,15,908,2.31,557,1.33
02:03:55,1461.7,1410.3,1891.3,3.03,9.92,16767,962.3,278.8,323.1,376,14.4,988,2.22,588,1.07
02:04:00,1459.9,1408.5,1923.5,3.15,9.98,18032,1032.7,274.7,321.1,373.7,13.1,986,2.39,603,1.39
02:04:05,1459.9,1408.4,1911.3,2.97,9.84,17767,1004,276.3,320.5,380.7,14.7,985,2.31,602,1.4
02:04:10,1461.3,1409.9,1910,2.97,10.29,17882,970.7,279.2,322.2,378.2,14.9,1085,2.29,658,1.41
02:04:15,1459.7,1408.3,1918.8,2.95,10.21,17648,897.7,272.2,329.9,370.5,15.9,1090,2.37,662,1.15
02:04:20,1454.6,1403.2,1900.2,3.01,9.39,17683,945.7,280.3,330.2,377,16,1002,2.03,588,1.23
02:04:25,1458.3,1406.9,1931.8,3.01,9.66,17844,932.9,273.8,337.2,377.4,15,1028,2.41,584,1.04
02:04:30,1461.2,1409.8,1895.7,3.06,10.12,17327,938,277.3,334.3,373.8,16.3,1080,2.46,652,1.4
02:04:35,1454.5,1403.1,1905.9,2.94,10.47,17500,981.9,276.7,329.5,369.1,14,1075,2.45,579,1.29
02:04:40,1459.7,1408.3,1917.6,3.1,10.24,17992,1010.7,282.9,330.4,376,14.2,940,2.16,633,1.37
02:04:45,1460.8,1409.4,1921.3,3.01,10,17269,1025.1,273.3,316.8,373.3,13.4,971,2.33,591,1.29
02:04:50,1457.6,1406.2,1903.1,3.02,9.4,17908,953.5,274.7,331.3,377.7,16.9,1046,2.45,634,1.24
02:04:55,1456,1404.6,1903.7,3.15,9.63,17050,978,276.5,324.7,387,13.1,926,2.18,614,1.15
02:05:00,1462.9,1411.5,1895.4,3.06,10.34,16878,941.7,278.5,326,375.5,14,1017,2.17,602,1.13
02:05:05,1454.9,1403.5,1898.6,3,9.25,17394,908.1,267.7,328.9,375,16.9,1008,2.2,583,1.21
02:05:10,1460.9,1409.5,1916.8,2.88,9.61,17420,1003.7,277.2,323.2,369.4,14.5,967,2.07,612,1.4
02:05:15,1462,1410.6,1927,3.04,9.89,17720,950.3,276.7,325.4,372.2,14.2,1029,2.15,656,1.09
02:05:20,1458.6,1407.2,1873.1,2.97,9.99,18193,978.1,275,325.4,371.4,13.1,986,2.48,581,1.23
02:05:25,1461.1,1409.7,1920.8,3,9.71,16940,911.9,279.9,324.5,375.6,15.1,1013,2.36,588,1.08
02:05:30,1458.9,1407.5,1878.8,2.83,9.66,17480,890.5,284.1,316,373,15.9,1008,2.15,611,1.31
02:05:35,1458,1406.6,1909.2,3.05,9.41,16791,956.4,281.1,319.4,380.7,14.7,1018,2.4,668,1.42
02:05:40,1458.4,1406.9,1881.5,3.08,10.69,17062,945.3,271.2,321.7,376.5,15,1019,2.07,609,1.39
02:05:45,1458.1,1406.6,1881.4,3.04,9.67,17773,1004.4,273.2,331.3,372.4,13.7,981,2.01,596,1.38
02:05:50,1457.6,1406.2,1931.2,3.14,9.99,17089,962.3,266.1,324,375.9,16.3,977,2.09,648,1.17
02:05:55,1458.2,1406.8,1935.9,3.09,10.51,17110,945.2,270.2,329.1,377.3,14.6,1020,1.96,596,1.13
02:06:00,1459.7,1408.3,1907.3,2.89,9.29,17963,918.5,271.7,337.9,372.1,14.4,977,2.25,588,0.84
02:06:05,1459.6,1408.1,1908.5,2.8,9.74,17675,978,275.6,326.8,377.9,15.7,1031,2.29,566,1.33
02:06:10,1457.4,1406,1891.4,3,10.54,17107,933.5,279.4,323,375.4,14.3,969,2.19,586,1.08
02:06:15,1455,1403.6,1910.7,3.06,9.98,17231,916,269.2,323.6,372.2,15.5,1016,2.16,618,1.29
02:06:20,1456.9,1405.5,1899.4,2.86,9.31,17245,902,275.2,321.5,382.3,16.5,917,2.32,575,1.17
02:06:25,1457.1,1405.7,1919.7,2.87,9.65,17181,960.5,281.5,324.2,374.7,13.1,981,2.31,611,1.38
02:06:30,1458.4,1407,1902,2.97,10.16,16895,910.5,277.7,330.5,364.5,16.6,954,2.33,564,1.17
02:06:35,1462.1,1410.7,1927.4,2.74,10.41,17204,940.8,272.1,321.4,379.4,14.3,1050,2.33,608,1.25
02:06:40,1455.9,1404.5,1913.9,2.89,9.97,16878,989.1,281.3,328.7,370.4,14.9,1020,2.09,575,1.23
02:06:45,1454.7,1403.3,1901.1,2.9,9.94,16702,1007.5,280.1,324.4,370.6,15.2,991,2.24,597,1.27
02:06:50,1461.2,1409.7,1932.3,2.93,10.26,16887,979.6,277,322.6,371.2,13.3,1010,2.55,668,1.3
02:06:55,1452.8,1401.4,1957.7,2.91,9.91,16668,953.2,276.8,318.6,374.2,15.2,934,2.15,544,1.5
02:07:00,1458.5,1407.1,1906.5,3.02,10.39,17763,965,274.1,318.2,375.2,15.5,1056,2.15,574,0.94
02:07:05,1459.7,1408.2,1897.2,2.87,9.78,17187,927.8,272.5,330.5,378.4,13.9,956,2.11,617,1.31
02:07:10,1458.8,1407.4,1912.5,2.84,10.24,18038,975.8,272.2,325.3,380.6,17.3,1021,2.16,621,1.32
02:07:15,1459.1,1407.7,1897.2,3.14,9.8,17320,957.8,271.8,324.7,379.4,15.3,1040,2.13,585,1.12
02:07:20,1463.2,1411.8,1926.2,3.07,9.41,16761,992.5,283.2,316.9,375.8,14.4,1012,2.07,611,1.15
02:07:25,1460.9,1409.5,1895.1,2.83,9.82,17152,956.5,271.2,329.5,377.3,14.7,991,2.13,663,1.31
02:07:30,1459.8,1408.3,1929.6,3.02,10.35,17368,961.8,277.6,326.4,383.8,14.3,1067,2.28,589,1.47
02:07:35,1457.9,1406.5,1926.2,3.03,9.74,16993,913,280.4,334.3,372,15.1,955,2.29,616,1.02
02:07:40,1455.2,1403.8,1920.7,3.1,9.04,18107,962.3,275,327,377.6,14.4,920,2.34,623,1.01
02:07:45,1456.9,1405.5,1924.3,2.88,9.14,17703,961.6,275.6,321.5,372,14,955,2.16,605,1.33
02:07:50,1455.9,1404.5,1907.6,3.04,10.07,17935,948.6,266.7,324.2,373.2,14.1,1029,2.22,574,1.42
02:07:55,1453.9,1402.4,1928.8,2.98,10.2,17230,926.9,283.1,328.7,371.3,15.4,1060,2.3,584,1.38
02:08:00,1456.7,1405.3,1893.5,3.18,10.08,16802,910.1,273.1,328.6,376,15.9,929,2.3,606,1.55
02:08:05,1459.5,1408.1,1897.5,3.07,10.08,18507,905.9,288.4,325.7,375.7,16.6,918,2.34,583,1.4
02:08:10,1463.3,1411.9,1904.8,3.03,9.87,17652,907.2,275.8,320,373.5,15.4,1024,2.49,582,1.43
02:08:15,1455.7,1404.2,1903.8,3.02,10.28,17890,966.6,273.1,329.4,379.7,15.8,982,2.22,603,1.49
02:08:20,1459.5,1408.1,1932.8,2.99,10.19,17914,914,269.2,322.9,374.5,14.5,1012,2.05,573,1.17
02:08:25,1459.1,1407.6,1917.2,3,10.52,17426,958.7,275,327.3,375.7,15.9,991,2.36,683,1.22
02:08:30,1458.9,1407.5,1933.7,3.18,9.72,17455,989.2,274.7,321.6,376.7,14.2,987,2.15,597,1.33
02:08:35,1455.4,1404,1912.9,3.03,10.06,17777,956.1,275.3,325.9,382.5,16.1,983,2.24,615,1.23
02:08:40,1462.8,1411.4,1902.1,2.97,10.38,17879,962.8,279.5,325.6,372.2,14.7,945,2.15,542,1.28
02:08:45,1463.4,1412,1869.1,2.95,9.78,17947,863.4,272.5,329.2,364.6,16.2,977,2.34,646,1.35
02:08:50,1456.5,1405.1,1904.7,2.98,9.6,17006,947.1,274.5,319.9,369.4,14.5,1031,2.37,583,0.97
02:08:55,1459.7,1408.3,1925.4,3.04,10.15,17554,987.7,281.4,325.5,366.2,15.5,989,2.19,620,1.09
02:09:00,1456.6,1405.1,1881.5,2.9,10.22,17427,933.8,269.8,320.7,370.7,15.1,978,2.09,585,1.29
02:09:05,1457.3,1405.8,1918.8,2.89,10.08,16882,916.2,278.6,341.4,369.3,16.1,981,2.18,674,1.19
02:09:10,1458.7,1407.3,1923.1,3,9.68,17419,916.7,283.7,317.4,378.5,15.8,987,2.22,615,1.39
02:09:15,1458.7,1407.3,1919.4,3.01,9.46,18133,951.1,274.4,322.5,377.4,13.7,976,2.04,593,1.23
02:09:20,1454.8,1403.4,1903.5,2.97,9.76,17394,935.7,283.3,322.5,379.8,15,1005,2.24,562,1.11
02:09:25,1455.3,1403.8,1907.6,3.07,10.14,18451,940.3,267.4,325.3,372,14.5,1003,2.31,608,1.2
02:09:30,1456.5,1405.1,1917.4,2.9,10.72,17945,938.2,278.9,324.4,372.1,16.8,969,2.36,664,1.25
02:09:35,1453.5,1402,1943.5,2.96,10.36,16803,957.5,276.3,321.2,373.6,15.2,1002,2.29,569,1.24
02:09:40,1454.7,1403.3,1898.4,3.12,10.45,17534,943.4,275.2,322.8,386.2,15.4,927,2.39,647,1.4
02:09:45,1463.6,1412.2,1899,3.06,9.44,17439,919.5,265.9,335.5,375.8,15,991,2.25,587,1.38
02:09:50,1462.6,1411.2,1919.2,2.97,10.02,17283,919,274.3,333.2,373.6,15.5,1014,2.39,599,0.85
02:09:55,1454.8,1403.4,1928,2.83,10.03,15879,932.4,275.7,315,369.2,15,1021,2.02,567,1.12
02:10:00,1462.4,1410.9,1925.6,2.83,10.27,17696,943.2,279.7,329.9,377,14.7,1036,1.95,644,1.15
02:10:05,1457.8,1406.3,1884.8,3.02,9.95,17844,938.1,275.1,327.7,365.1,15.1,981,2.27,568,1
02:10:10,1463.5,1412.1,1920.2,2.9,9.58,17233,947.6,284.6,330.3,375.5,15.9,1004,2.27,544,1.19
02:10:15,1452.4,1401,1890.1,3.04,9.95,18226,946.2,269.6,330,383.1,15.5,1021,2.38,596,1.3
02:10:20,1460.5,1409.1,1898.6,2.9,10.11,16116,997.3,283,321.5,368.7,15.7,1036,2.36,552,1.29
02:10:25,1457.5,1406.1,1917.9,2.85,10.14,16622,955,271.1,323.1,369.1,15.1,1005,2.2,570,1.15
02:10:30,1457.7,1406.2,1898.6,3.01,9.76,16928,950.4,276.9,329.1,379.9,13,975,2.42,601,1.31
02:10:35,1458.6,1407.2,1944.7,2.96,10.08,18080,952,279.5,317.2,386.2,15.4,1018,2.41,687,1.2
02:10:40,1458.5,1407,1908.3,3,10.07,17429,976.7,277.7,329.2,375.9,14.1,942,2.26,621,1.59
02:10:45,1454.4,1402.9,1936.7,2.99,9.39,17590,924.4,278.9,330.5,379.2,15.1,1009,1.92,608,1.15
02:10:50,1462.5,1411.1,1912.8,3.05,10.05,17175,919.1,272.2,313,371.3,15.5,1005,2.11,637,1.24
02:10:55,1455.3,1403.9,1951.1,2.91,9.42,16856,923.3,271,330.2,374.1,14.1,1099,2.47,598,1.24
02:11:00,1459.6,1408.2,1934.1,3.11,9.72,16794,936.8,269.6,328.4,377.1,13.9,1043,2.01,578,1.27
02:11:05,1459.3,1407.9,1908.4,2.97,10.26,16977,975.8,277.1,318.3,373.6,16.2,1005,2.17,597,1.22
02:11:10,1458,1406.6,1925.7,2.86,9.4,17488,940.5,269.8,327.5,384.5,15.1,1017,2.34,530,1.36
02:11:15,1457,1405.5,1912.3,3.12,10.27,17961,937.5,273.4,332,379.4,16.4,990,2.34,602,1.28
02:11:20,1459.8,1408.4,1890.3,2.91,9.7,17406,939.9,268.7,328.7,367,16.9,999,1.76,523,1.08
02:11:25,1460.3,1408.9,1902.4,2.93,10.58,17589,986.2,268.1,326.8,369.6,14.5,972,2.36,644,1.36
02:11:30,1459.7,1408.2,1905.7,2.88,9.3,17426,917.7,275.4,321.2,377.8,14.3,978,2.26,668,1.28
02:11:35,1452.4,1400.9,1925.9,3.1,9.68,17633,926,278.2,320.7,375,16.6,1002,2.05,563,1.33
02:11:40,1459.6,1408.2,1916.8,2.92,9.57,17520,995.3,277.9,322.4,378.2,15.9,1000,2.21,596,1.47
02:11:45,1460.3,1408.9,1932.5,3.16,10.14,17523,933.8,283,322.3,372.2,15.8,1000,2.17,604,1.31
02:11:50,1460.4,1408.9,1945.7,3.1,9.76,18141,981.3,278,322.3,375.3,15.9,1009,1.87,571,1.21
02:11:55,1456.9,1405.5,1897.7,3.05,10.16,18449,971.8,279,324.5,367.5,13.9,959,2.29,541,1.22
02:12:00,1456.5,1405,1931.2,2.85,9.95,17302,975.9,275.9,323.3,374.9,16.2,1021,2.06,572,1.12
02:12:05,1453.7,1402.3,1939.3,2.87,10.1,17334,999.8,260.5,322.9,368.2,15.4,1051,2.41,682,1.15
02:12:10,1465.5,1414,1913.6,2.83,10.31,17400,995,271.9,329,380.5,15,955,2.04,619,1.13
02:12:15,1459.4,1407.9,1907.2,2.99,9.92,17434,959.3,276.8,321,375.8,14.3,990,2.44,588,1.17
02:12:20,1460.7,1409.2,1938,3.03,9.45,17324,931.2,274.3,328,380.5,15.1,989,2.26,548,1.33
02:12:25,1456,1404.6,1899.8,2.99,10.67,18372,965.2,277.5,330.3,372.7,14.8,994,2.27,592,1.37
02:12:30,1460.8,1409.3,1945,2.94,10.47,18444,930.2,276.2,328.6,377.2,15.4,1035,2.12,622,1.19
02:12:35,1457.6,1406.1,1934.9,2.99,10.08,16977,944.5,277.1,321.6,375.6,14.6,918,2.16,581,1.24
02:12:40,1463.8,1412.4,1907.6,2.96,9.07,17561,970.5,276.5,314.1,381.4,13.9,1021,2.1,542,1.29
02:12:45,1460.8,1409.3,1922.1,3.01,8.99,16837,955,275.5,324.4,373.2,14.4,1013,2.28,543,1.36
02:12:50,1458.8,1407.3,1920.9,3.14,9.83,17264,930.8,273.1,325,369.5,13.2,947,2.08,514,1.05
02:12:55,1456.2,1404.7,1898.7,2.92,10.32,17189,956.9,271.6,316.9,366.8,15.1,958,2.12,594,1.33
02:13:00,1455.9,1404.4,1916.3,2.9,9.86,17774,986.9,280.5,329.5,376.3,16,1041,2.4,606,1.2
02:13:05,1461.9,1410.4,1926.2,2.94,9.91,18374,924.2,277.7,332.4,384.7,16.7,1093,2.1,545,1.39
02:13:10,1463.6,1412.1,1872.8,2.98,9.97,18109,921.2,277.5,329.9,382.4,16.3,957,2.43,585,1.31
02:13:15,1457.6,1406.1,1916.1,3.02,9.88,16981,950.6,278.5,320.1,385.9,14.7,983,2.12,634,1.3
02:13:20,1457.6,1406.1,1901.8,3.06,10,17649,926.1,274.8,329.5,378.7,13.8,951,2.21,549,1.39
02:13:25,1460.7,1409.2,1915.4,3.07,10.04,17580,961.9,274.2,321.6,369.5,15.6,929,2.33,655,1.27
02:13:30,1459.9,1408.4,1898.9,3,10.25,17638,907.5,271.1,327.2,377.4,14.4,935,2.2,656,1.31
02:13:35,1450.8,1399.4,1912.9,2.72,9.81,17368,903.5,274.1,327.2,372.5,14.1,975,2.37,559,1.22
02:13:40,1453.2,1401.7,1929,3.14,9.9,18408,1007.3,274.2,322.1,369.8,14.2,993,2.21,594,1.02
02:13:45,1462.9,1411.5,1880.3,2.94,10.25,17698,963.2,274.8,328.6,378.1,15.4,980,2.16,600,1.1
02:13:50,1459.3,1407.9,1910,3.05,8.65,16864,946.2,278.6,325.7,380.2,13.3,978,2.24,630,1.29
02:13:55,1464.4,1412.9,1892.5,2.79,9.96,17336,938.5,274.4,337.6,382.9,15.7,950,2.14,688,1.29
02:14:00,1458.4,1406.9,1900.3,3.16,9.88,18146,957.5,269.5,329,380.4,14.2,1007,2.55,535,1.25
02:14:05,1462.5,1411,1917.5,2.98,9.66,17295,944.2,276.1,321.9,366.4,14.1,995,2.24,659,1.41
02:14:10,1458.1,1406.6,1938.4,3.15,10.21,16341,919,277.1,316.2,384.8,15,995,2.01,621,1.24
02:14:15,1454.7,1403.2,1909.2,2.99,10.44,18419,946.8,274.8,331.1,379.8,15.6,1023,2.17,639,1.35
02:14:20,1455.3,1403.8,1946,3.09,9.58,16988,894.7,272.8,324,371.8,16.2,981,2.31,563,1.4
02:14:25,1456.1,1404.6,1902.9,3.18,9.37,17513,909.7,278.2,329,370.9,15.3,1024,2.44,648,0.91
02:14:30,1454.5,1403,1901.6,2.94,9.59,17424,912,275.9,328.5,377.3,12.9,1048,2.39,534,1.45
02:14:35,1467.9,1416.4,1882.9,3.11,9.58,17195,981.2,281.1,330.8,379.8,16.5,973,2.29,648,1.43
02:14:40,1454.4,1402.9,1912.8,3.07,10.58,16845,959.5,272.5,324.9,380.2,15.2,1030,2.31,654,1.35
02:14:45,1460,1408.5,1890.9,3.15,10.21,17334,918.4,268,324.8,373.7,14.2,1003,2.22,604,1.09
02:14:50,1457.4,1406,1901.6,2.96,10.4,17667,942.1,274.8,328.4,375.3,13.4,1031,2.46,633,1.24
02:14:55,1454,1402.5,1919.9,3.09,10.59,18063,905.6,280.9,314.1,373.3,13.9,962,2.07,701,1.21
02:15:00,1454.8,1403.3,1890.3,3,9.63,17846,928.9,270.4,324.5,381.5,14.8,994,2.3,584,1.3
02:15:05,1455.6,1404.1,1895.8,3.05,9.82,17715,958.1,278.4,334.7,371.4,14.1,1008,2.1,563,1.22
02:15:10,1459,1407.5,1913.4,2.86,10.03,17452,933,271,330.4,375.9,13.9,949,1.97,644,1.22
02:15:15,1455.9,1404.4,1926.3,2.99,10.13,17443,941.1,277.7,344.1,369.2,15,934,2.03,669,1.6
02:15:20,1455.8,1404.3,1897.6,3.1,10.04,16994,996.4,280.4,326.4,374.8,14.6,1016,2.37,640,1.28
02:15:25,1455.4,1404,1893.5,2.85,9.49,18104,922.3,274.9,320.3,370.8,16,1033,2.35,550,1.21
02:15:30,1461.4,1409.9,1884.3,3.11,10.49,16984,935,269.3,326.7,373.3,15.6,1069,2.18,574,1.28
02:15:35,1459.3,1407.8,1923.9,2.89,10.47,16623,949.7,281.4,321.7,382.9,15.8,1011,2.03,598,1.41
02:15:40,1458.8,1407.4,1901.1,3.09,9.64,17028,915.9,270.2,328.9,369.9,15.3,1079,2.56,633,1.38
02:15:45,1454.3,1402.8,1933.1,2.96,10.43,18222,965.4,276.5,322.9,382.7,15.7,1076,2.19,624,1.18
02:15:50,1459.4,1407.9,1919.9,2.97,10.12,17876,945.4,267.2,319.3,371.2,15.1,990,2.05,608,1.32
02:15:55,1456.1,1404.6,1909.2,3.04,9.89,17901,924.6,279.8,326.3,372.3,14.9,980,2.13,564,1.29
