Time,Limestone_CaO_Content_Percent,SiO2_Content_Percent,Al2O3_Content_Percent,Fe2O3_Content_Percent,MgO_Content_Percent,Feed_Size_mm,Product_Size_Primary_mm,Product_Size_Secondary_mm,Moisture_Content_Percent,Clay_SiO2_Content_Percent,Hardness_Index
06:09:50,51.73,14.4,4.52,3.14,2.0,949.0,172.0,20.7,6.5,56.3,12.8
06:09:55,52.4,15.42,4.43,3.21,1.83,1001.0,176.0,21.7,6.53,54.6,11.2
06:10:00,50.91,14.77,4.61,3.14,2.2,972.0,174.0,21.0,6.04,56.2,12.0
06:10:05,52.18,15.02,4.55,2.58,2.1,1026.0,170.0,21.4,6.17,56.2,10.3
06:10:10,52.44,15.14,4.53,2.98,2.09,1006.0,183.0,21.2,6.69,54.4,12.3
06:10:15,52.54,15.19,4.1,2.88,2.25,1046.0,185.0,22.7,6.13,52.1,12.3
06:10:20,50.45,15.69,4.19,3.07,2.1,1017.0,194.0,21.8,6.26,54.8,11.6
06:10:25,51.39,14.34,4.72,2.89,1.99,1002.0,169.0,22.2,6.69,52.9,11.9
06:10:30,51.3,15.34,4.67,3.12,1.92,1008.0,184.0,21.0,7.0,53.8,12.5
06:10:35,52.08,15.45,4.61,2.92,1.92,961.0,178.0,21.5,6.65,54.9,11.7
06:10:40,52.38,15.59,4.32,3.34,2.04,972.0,173.0,22.7,6.69,53.6,11.0
06:10:45,53.2,14.15,4.73,3.33,2.15,1009.0,182.0,22.3,6.54,55.6,10.8
06:10:50,51.6,15.15,4.39,2.71,2.15,1024.0,175.0,21.1,6.2,51.9,11.3
06:10:55,51.6,16.03,4.89,3.06,1.79,987.0,174.0,21.7,6.55,58.2,13.2
06:11:00,52.92,14.94,4.28,2.91,2.14,991.0,175.0,22.2,6.56,50.2,12.7
06:11:05,52.24,15.29,4.34,3.05,1.96,984.0,169.0,23.5,6.94,52.3,11.4
06:11:10,53.01,15.47,4.45,3.12,1.91,1015.0,185.0,22.9,6.36,54.3,11.1
06:11:15,52.23,14.38,4.75,2.74,2.05,1000.0,176.0,23.7,6.61,51.0,12.5
06:11:20,51.07,16.1,4.49,2.81,2.12,1025.0,181.0,22.4,6.73,52.2,11.4
06:11:25,50.93,15.3,4.51,2.83,1.82,975.0,188.0,21.8,6.42,58.5,11.8
06:11:30,50.76,15.31,4.38,2.89,2.03,998.0,168.0,22.6,6.21,55.2,12.1
06:11:35,52.53,14.0,4.58,2.9,1.76,1060.0,195.0,23.6,6.57,52.4,12.2
06:11:40,52.95,15.48,4.48,3.16,2.12,1081.0,176.0,21.2,6.51,54.0,11.4
06:11:45,53.48,15.3,4.26,3.04,1.83,991.0,179.0,20.6,6.34,55.4,11.8
06:11:50,52.67,15.97,4.54,2.83,2.03,1053.0,181.0,20.3,6.34,51.2,12.2
06:11:55,52.93,14.81,4.55,2.94,1.95,1051.0,168.0,23.4,7.07,50.3,10.8
06:12:00,51.54,14.41,5.2,2.53,1.91,1033.0,169.0,22.7,6.25,56.1,11.9
06:12:05,51.07,14.59,4.32,3.4,1.7,929.0,173.0,22.2,6.5,54.2,12.8
06:12:10,52.68,14.7,4.25,3.0,1.79,943.0,176.0,21.5,6.88,54.8,12.2
06:12:15,52.33,14.33,4.58,3.2,1.99,980.0,169.0,22.5,6.15,54.6,11.5
06:12:20,52.09,15.77,4.2,3.16,1.86,980.0,164.0,22.3,6.08,55.8,11.8
06:12:25,52.31,15.8,4.18,2.99,1.95,963.0,184.0,21.9,6.36,54.5,12.5
06:12:30,52.26,14.88,4.07,2.52,1.88,1022.0,166.0,21.3,6.16,55.0,12.6
06:12:35,53.03,14.76,4.27,2.89,1.96,1024.0,182.0,21.5,6.49,54.1,11.9
06:12:40,53.04,13.91,4.28,3.07,1.82,1072.0,165.0,22.7,7.0,56.0,11.3
06:12:45,52.44,15.42,4.12,3.01,1.93,976.0,170.0,21.9,5.98,54.5,12.4
06:12:50,52.68,15.99,4.42,3.21,1.96,974.0,174.0,23.2,6.58,55.3,12.4
06:12:55,52.41,14.62,3.79,3.0,2.0,1007.0,193.0,22.8,6.44,57.8,10.8
06:13:00,51.63,14.93,4.65,3.37,1.73,948.0,177.0,21.5,6.34,57.6,12.4
06:13:05,52.61,15.26,4.33,2.79,2.01,1075.0,177.0,21.6,6.45,53.2,11.9
06:13:10,50.88,16.03,4.38,3.1,1.83,986.0,174.0,22.8,6.55,54.4,11.6
06:13:15,52.84,15.12,4.68,2.79,1.8,997.0,168.0,22.9,6.43,56.5,12.0
06:13:20,51.04,15.12,4.61,3.18,2.18,1005.0,180.0,22.2,6.74,57.9,11.4
06:13:25,52.23,15.11,4.31,2.85,2.11,994.0,175.0,21.2,6.29,53.1,12.4
06:13:30,51.32,14.14,4.64,2.65,2.08,989.0,186.0,21.8,6.69,58.1,11.7
06:13:35,52.44,14.13,4.96,2.7,1.97,1094.0,166.0,21.3,6.33,56.7,13.9
06:13:40,51.97,14.52,4.2,2.91,1.91,1003.0,186.0,23.2,6.41,53.2,13.0
06:13:45,50.72,15.61,4.73,3.31,2.22,1019.0,177.0,22.1,7.05,55.7,11.5
06:13:50,52.34,14.8,4.17,3.15,2.02,980.0,169.0,21.8,6.42,55.6,12.8
06:13:55,51.54,14.68,4.85,3.09,1.87,1025.0,177.0,21.5,6.36,53.4,11.6
06:14:00,52.7,14.67,4.29,2.99,1.85,1001.0,168.0,20.3,6.51,56.2,11.2
06:14:05,52.0,14.92,4.27,2.77,2.05,1010.0,185.0,21.7,6.88,54.5,11.2
06:14:10,52.32,16.02,4.84,2.81,1.95,1019.0,174.0,22.0,7.11,53.2,12.7
06:14:15,51.23,14.91,4.72,2.89,2.15,1035.0,169.0,21.3,6.63,57.4,11.2
06:14:20,51.53,14.53,4.3,2.87,2.01,1028.0,171.0,22.6,6.82,52.9,12.3
06:14:25,51.63,15.02,4.54,2.87,1.82,999.0,169.0,21.1,6.96,53.8,11.3
06:14:30,52.69,16.05,4.29,2.81,2.28,1000.0,187.0,22.1,6.33,58.7,12.1
06:14:35,53.34,14.7,4.02,3.0,1.85,956.0,166.0,22.4,6.77,53.7,11.5
06:14:40,51.36,14.29,4.56,2.85,1.82,993.0,174.0,21.8,6.84,58.7,12.6
06:14:45,52.86,14.7,4.39,3.23,1.99,1004.0,177.0,21.2,6.59,56.8,12.0
06:14:50,50.26,15.08,4.22,3.22,2.07,1037.0,171.0,21.9,6.6,53.7,11.9
06:14:55,51.04,15.41,4.89,3.12,1.87,905.0,164.0,21.1,6.74,56.4,12.0
06:15:00,51.23,15.6,4.23,3.1,2.1,1012.0,192.0,21.9,6.58,57.7,11.4
06:15:05,50.92,14.37,4.54,2.69,1.93,969.0,172.0,22.2,6.19,58.3,11.9
06:15:10,50.73,14.43,4.82,3.46,2.37,1031.0,165.0,21.9,6.32,56.4,11.4
06:15:15,52.33,14.81,4.42,2.94,2.05,1053.0,169.0,21.4,6.46,55.5,11.6
06:15:20,51.83,15.41,4.28,3.16,1.84,998.0,176.0,21.5,6.9,55.0,12.1
06:15:25,52.3,14.24,4.59,3.17,1.89,1057.0,174.0,23.2,6.53,55.0,11.8
06:15:30,52.55,14.64,4.64,2.79,2.07,1035.0,164.0,23.2,6.02,58.7,12.8
06:15:35,52.21,14.64,4.76,2.87,1.88,1006.0,177.0,21.8,6.51,52.8,11.9
06:15:40,52.53,15.57,5.06,3.08,1.99,936.0,166.0,21.5,6.0,57.1,12.3
06:15:45,51.94,15.32,4.36,2.69,2.3,1015.0,181.0,21.9,6.33,52.8,11.6
06:15:50,51.05,15.54,4.56,2.98,2.1,967.0,178.0,21.0,6.04,57.4,12.3
06:15:55,52.85,15.8,4.12,2.52,2.09,886.0,173.0,21.4,6.51,55.1,11.5
06:16:00,51.53,14.82,4.7,3.0,2.3,956.0,201.0,22.7,6.8,54.8,11.7
06:16:05,51.25,14.29,4.56,3.28,1.89,1054.0,170.0,22.9,6.26,55.7,12.8
06:16:10,51.86,14.29,4.45,3.0,2.0,1005.0,174.0,22.9,6.3,57.8,12.1
06:16:15,51.27,13.9,4.31,2.71,1.95,1049.0,188.0,20.8,6.81,57.1,11.0
06:16:20,51.67,14.72,4.4,2.89,1.91,1063.0,181.0,22.3,6.45,55.8,12.9
06:16:25,52.28,14.77,4.57,3.12,1.96,1011.0,168.0,22.2,6.33,53.9,11.7
06:16:30,52.28,15.47,4.21,3.03,1.93,977.0,178.0,21.5,6.69,53.7,11.9
06:16:35,51.28,15.01,4.41,3.09,1.9,958.0,183.0,22.9,6.58,55.6,12.4
06:16:40,51.61,14.71,4.51,2.97,1.96,997.0,154.0,23.7,6.28,53.4,12.1
06:16:45,52.86,14.93,4.04,2.85,1.9,964.0,172.0,21.8,6.66,54.5,11.6
06:16:50,52.4,14.38,4.18,3.03,2.05,955.0,190.0,23.2,5.9,51.9,11.2
06:16:55,53.66,15.62,4.3,3.01,1.86,974.0,170.0,21.1,6.49,55.4,11.1
06:17:00,52.94,14.53,4.97,3.21,2.15,989.0,187.0,21.8,6.37,55.0,12.1
06:17:05,52.92,14.32,4.25,2.91,2.11,990.0,169.0,22.1,6.26,53.6,11.7
06:17:10,50.89,15.49,4.48,3.01,2.07,996.0,177.0,23.3,6.1,53.1,12.5
06:17:15,52.61,15.34,4.19,2.97,1.93,1017.0,176.0,20.9,6.59,54.5,11.3
06:17:20,51.96,13.97,4.27,3.45,2.01,993.0,169.0,23.4,6.86,54.6,11.3
06:17:25,51.56,15.51,4.07,2.85,1.98,1030.0,161.0,20.8,6.38,56.7,10.9
06:17:30,52.13,14.56,4.7,2.92,2.0,1029.0,182.0,22.8,6.19,55.6,11.8
06:17:35,52.76,14.78,4.1,2.81,1.8,1040.0,170.0,22.1,6.35,54.2,12.7
06:17:40,52.4,15.11,4.77,3.26,2.02,995.0,191.0,22.9,6.86,56.6,12.3
06:17:45,51.3,15.35,4.64,3.28,2.05,950.0,173.0,22.1,6.26,52.5,12.3
06:17:50,52.59,15.27,4.48,2.96,2.22,990.0,174.0,22.2,6.75,55.1,12.2
06:17:55,51.49,14.97,4.78,3.24,1.85,961.0,179.0,21.3,6.05,55.1,11.0
06:18:00,52.17,14.75,5.43,3.07,1.82,1032.0,169.0,23.1,6.36,57.1,10.9
06:18:05,51.76,15.25,4.64,3.14,2.15,941.0,175.0,21.8,6.63,56.8,11.7
06:18:10,51.82,14.93,4.16,2.8,1.77,1014.0,162.0,23.3,6.42,55.1,12.6
06:18:15,52.61,16.08,4.95,3.03,2.22,1008.0,182.0,22.0,6.85,54.9,12.2
06:18:20,51.17,15.35,4.56,3.37,2.18,1029.0,163.0,22.7,6.68,55.8,11.9
06:18:25,53.56,14.45,5.13,3.3,2.09,1011.0,182.0,20.9,6.6,53.6,11.7
06:18:30,50.54,14.71,4.35,3.16,1.77,998.0,172.0,21.7,6.44,53.3,12.4
06:18:35,51.52,15.03,4.88,3.19,1.98,956.0,170.0,21.6,6.68,55.4,11.9
06:18:40,52.3,15.78,4.5,3.49,1.99,1068.0,171.0,22.0,6.51,58.3,12.7
06:18:45,52.47,15.85,5.3,3.16,2.04,998.0,179.0,20.8,6.58,54.8,12.3
06:18:50,51.92,14.76,4.42,2.87,2.08,986.0,178.0,22.2,6.36,56.4,12.8
06:18:55,51.95,14.44,5.4,3.24,1.89,1005.0,172.0,22.8,6.93,54.7,12.5
06:19:00,52.33,14.36,4.63,2.99,2.16,1045.0,168.0,22.9,6.86,53.2,12.3
06:19:05,51.82,15.15,4.75,3.1,2.08,990.0,165.0,22.5,6.15,55.8,12.7
06:19:10,53.11,16.38,5.01,3.02,2.08,1046.0,156.0,21.4,6.1,53.8,12.0
06:19:15,52.67,15.32,4.26,2.86,1.97,1008.0,185.0,23.1,6.32,53.3,10.7
06:19:20,52.7,14.04,4.79,3.06,2.06,1029.0,177.0,21.5,6.7,55.7,11.7
06:19:25,51.23,14.56,4.41,3.19,1.68,1010.0,185.0,22.8,5.88,55.8,12.3
06:19:30,51.94,14.63,4.55,3.15,2.06,1027.0,183.0,21.8,6.5,57.6,11.6
06:19:35,51.76,14.51,4.52,3.1,2.25,1035.0,183.0,23.8,6.33,56.7,11.9
06:19:40,51.2,14.77,4.67,2.96,2.12,1017.0,171.0,21.9,6.01,56.1,11.0
06:19:45,52.29,15.22,4.66,2.67,2.1,1064.0,176.0,22.0,6.4,56.7,13.7
06:19:50,51.57,15.41,4.33,2.99,2.12,995.0,167.0,21.7,6.54,51.1,12.4
06:19:55,52.52,15.66,4.54,3.11,2.18,1047.0,180.0,21.6,6.33,54.3,12.6
06:20:00,51.14,15.31,3.8,2.57,1.97,975.0,176.0,21.7,6.87,55.5,13.0
06:20:05,53.38,13.83,4.8,2.99,2.15,1016.0,179.0,21.9,6.48,57.0,10.5
06:20:10,51.28,14.37,5.01,2.98,2.07,967.0,174.0,22.2,6.51,52.1,12.2
06:20:15,52.18,14.91,4.56,2.82,2.01,967.0,184.0,21.1,6.75,51.8,11.8
06:20:20,52.63,15.09,4.02,3.15,2.2,1053.0,171.0,24.1,6.23,51.8,11.9
06:20:25,51.54,15.52,4.72,3.19,1.9,1084.0,167.0,22.7,6.33,54.0,11.8
06:20:30,52.68,15.03,4.27,3.36,1.9,994.0,187.0,22.0,6.47,55.7,12.0
06:20:35,51.02,15.03,4.55,2.99,1.65,960.0,179.0,20.9,6.3,52.0,11.8
06:20:40,53.16,15.14,4.71,3.26,1.86,1000.0,172.0,21.0,6.05,54.3,12.5
06:20:45,52.01,14.85,4.66,2.84,1.93,969.0,162.0,22.9,6.49,55.9,11.7
06:20:50,51.52,15.05,4.82,2.93,1.99,1052.0,172.0,22.3,6.54,54.8,11.7
06:20:55,51.76,15.68,4.54,3.14,2.07,1024.0,158.0,20.7,6.43,52.1,10.9
06:21:00,52.65,14.95,4.55,2.87,2.13,1023.0,168.0,21.6,6.81,55.9,12.4
06:21:05,51.53,14.98,4.72,2.97,1.8,995.0,171.0,21.1,6.54,56.5,11.9
06:21:10,51.4,14.98,4.48,3.17,2.02,971.0,180.0,22.9,6.73,53.1,11.3
06:21:15,51.82,15.78,4.29,3.0,1.85,1042.0,175.0,22.8,6.58,54.1,12.7
06:21:20,51.06,14.34,4.64,2.82,1.8,996.0,168.0,22.1,6.76,53.0,10.7
06:21:25,53.46,16.07,4.16,2.88,2.05,959.0,185.0,22.0,7.05,59.4,13.2
06:21:30,51.55,14.29,4.48,2.95,2.02,1062.0,166.0,22.9,6.55,54.9,11.6
06:21:35,52.67,14.61,4.09,3.12,2.07,1099.0,159.0,23.2,6.76,53.7,12.6
06:21:40,52.17,15.45,4.33,2.94,2.09,1006.0,182.0,21.8,6.61,55.5,12.4
06:21:45,51.21,15.62,4.35,2.51,1.93,1014.0,171.0,22.4,6.8,52.7,11.8
06:21:50,52.0,14.16,4.2,3.16,2.16,1072.0,181.0,22.1,6.69,55.5,11.5
06:21:55,52.63,14.34,4.83,3.13,1.86,988.0,169.0,21.4,6.31,55.2,12.4
06:22:00,51.85,15.17,4.81,2.79,1.84,1045.0,169.0,21.6,6.55,56.9,12.1
06:22:05,52.95,16.41,4.89,2.77,2.06,977.0,165.0,21.3,6.38,52.0,11.7
06:22:10,52.82,15.75,4.44,3.27,2.03,1019.0,177.0,22.2,6.58,55.1,12.1
06:22:15,52.74,14.85,4.37,2.95,1.88,961.0,180.0,21.9,6.78,55.5,12.2
06:22:20,51.63,13.55,4.74,3.15,1.88,990.0,183.0,22.2,6.48,54.1,12.8
06:22:25,51.14,15.05,4.54,2.86,2.06,934.0,187.0,22.9,6.58,58.3,11.9
06:22:30,51.51,15.22,4.54,3.13,2.04,1020.0,179.0,21.9,7.11,53.0,12.3
06:22:35,52.16,14.77,3.74,2.82,1.84,1016.0,167.0,23.1,6.54,55.1,12.1
06:22:40,52.44,14.49,4.73,3.08,1.9,959.0,185.0,21.7,6.38,53.2,11.9
06:22:45,50.26,15.1,4.69,3.07,1.86,1088.0,176.0,21.9,6.1,53.2,12.7
06:22:50,51.99,14.43,4.5,2.59,1.68,1003.0,182.0,22.2,6.82,58.5,11.9
06:22:55,52.13,16.12,4.74,3.02,2.2,994.0,172.0,22.8,6.57,54.1,11.6
06:23:00,51.78,15.91,4.68,2.86,2.04,961.0,176.0,22.1,6.88,55.6,11.4
06:23:05,53.03,15.39,4.29,3.22,2.17,1031.0,176.0,21.9,6.6,52.7,11.7
06:23:10,52.34,15.05,4.43,3.05,1.95,964.0,166.0,22.7,6.91,54.5,11.9
06:23:15,53.05,14.6,4.2,2.95,1.85,1031.0,161.0,21.3,6.65,56.2,12.3
06:23:20,51.83,14.99,4.94,3.3,1.87,965.0,172.0,22.6,6.33,52.9,11.6
06:23:25,52.75,15.98,4.79,2.62,1.87,1017.0,187.0,22.5,6.57,54.3,12.6
06:23:30,53.31,15.52,4.26,3.39,1.92,992.0,173.0,22.6,6.64,56.1,11.8
06:23:35,53.05,15.12,4.69,3.38,1.77,1031.0,175.0,22.7,6.82,59.1,12.3
06:23:40,51.13,15.55,4.58,2.92,1.94,948.0,175.0,22.3,6.52,53.4,11.2
06:23:45,51.8,15.33,4.29,3.18,1.91,1018.0,183.0,24.1,6.03,56.1,11.6
06:23:50,51.72,15.24,4.54,3.1,2.13,961.0,166.0,22.3,6.38,56.3,11.2
06:23:55,52.39,15.59,4.76,2.5,2.08,974.0,182.0,21.4,6.63,56.0,12.6
06:24:00,52.55,15.31,4.78,2.98,1.94,1023.0,174.0,22.0,6.59,54.1,11.6
06:24:05,51.33,15.52,5.2,2.75,2.07,1002.0,175.0,21.6,6.53,53.2,12.0
06:24:10,52.05,15.1,4.53,2.73,1.84,1015.0,178.0,21.6,6.58,57.5,12.3
06:24:15,50.38,14.85,4.43,2.94,1.81,1030.0,174.0,21.6,6.51,52.3,11.4
06:24:20,53.15,14.67,4.67,2.95,1.99,1007.0,177.0,22.6,6.41,53.6,10.3
06:24:25,51.59,14.6,4.45,3.24,2.02,995.0,170.0,20.7,6.8,57.3,11.9
06:24:30,52.04,14.04,4.32,2.85,1.98,960.0,184.0,20.8,6.61,52.7,11.3
06:24:35,51.75,14.45,4.22,2.92,2.2,1088.0,176.0,21.0,6.36,54.5,12.0
06:24:40,52.92,14.44,3.47,3.27,2.1,1022.0,183.0,21.9,6.71,58.1,11.8
06:24:45,49.73,14.7,4.72,2.96,2.16,1000.0,179.0,20.8,6.67,54.0,12.0
06:24:50,51.99,15.94,4.01,2.9,1.92,987.0,182.0,21.6,6.59,53.5,12.1
06:24:55,51.92,14.91,4.24,3.17,2.05,1008.0,182.0,23.0,6.01,52.2,12.5
06:25:00,51.64,15.15,4.59,3.11,1.84,1000.0,177.0,22.2,6.37,54.1,12.0
06:25:05,53.38,15.16,4.4,3.02,1.89,1021.0,182.0,21.1,6.35,56.1,12.8
06:25:10,51.29,15.95,5.14,3.18,2.05,977.0,178.0,22.3,6.05,53.9,12.5
06:25:15,52.62,14.65,4.05,2.75,1.87,1067.0,191.0,23.0,5.98,55.1,12.5
06:25:20,52.29,14.87,5.17,2.88,1.88,1028.0,176.0,22.0,6.39,53.9,12.0
06:25:25,53.01,14.94,4.91,3.4,2.06,928.0,178.0,21.5,6.62,56.8,12.1
06:25:30,51.47,15.68,4.77,2.39,1.89,1012.0,181.0,22.0,6.48,56.9,11.7
06:25:35,51.41,15.81,4.93,2.87,2.14,1032.0,171.0,20.8,6.76,54.6,12.5
06:25:40,52.88,15.28,4.62,2.76,1.97,947.0,182.0,21.1,6.93,58.0,11.9
06:25:45,52.34,15.74,3.99,3.01,1.97,1044.0,172.0,21.5,6.14,55.3,11.6
06:25:50,50.76,15.11,4.65,3.12,2.04,1025.0,172.0,21.5,6.85,55.3,11.6
06:25:55,51.57,14.9,4.06,3.22,1.98,948.0,171.0,21.7,6.4,51.7,11.5
06:26:00,52.31,15.71,4.34,2.92,2.04,993.0,157.0,21.2,6.35,54.5,11.9
06:26:05,52.67,15.29,4.48,2.82,1.86,954.0,178.0,22.6,6.71,54.9,11.9
06:26:10,51.46,14.56,4.23,2.71,1.59,1033.0,175.0,22.2,6.89,55.6,11.5
06:26:15,49.67,15.6,4.78,3.01,1.79,959.0,176.0,21.7,6.11,53.6,12.9
06:26:20,52.42,14.87,4.44,3.43,1.93,963.0,179.0,22.0,6.64,53.3,11.4
06:26:25,51.02,14.8,4.62,2.88,2.07,1003.0,175.0,21.7,6.66,57.8,11.5
06:26:30,50.39,15.54,4.5,2.99,2.32,1083.0,181.0,20.8,6.6,56.5,11.9
06:26:35,49.73,14.95,4.54,3.03,1.91,1049.0,170.0,21.6,6.5,58.3,11.6
06:26:40,52.65,15.23,4.23,2.92,1.9,960.0,166.0,20.9,6.62,53.1,11.9
06:26:45,52.1,15.4,4.15,3.28,2.05,951.0,173.0,21.6,6.26,55.9,11.8
06:26:50,51.82,14.53,4.45,3.24,2.03,976.0,176.0,21.8,6.44,54.8,12.6
06:26:55,53.11,15.23,4.21,3.16,2.04,944.0,178.0,21.2,6.49,53.0,11.3
06:27:00,52.51,15.81,4.92,3.19,1.96,1031.0,177.0,22.2,6.67,54.4,11.9
06:27:05,53.29,14.43,4.09,2.86,1.7,1026.0,194.0,22.7,6.49,52.3,13.1
06:27:10,50.89,15.27,5.2,2.77,2.03,1037.0,158.0,23.5,6.37,53.8,12.5
06:27:15,51.97,14.5,4.59,2.86,1.99,1002.0,178.0,22.5,6.57,56.2,11.5
06:27:20,50.71,15.61,4.52,3.06,1.76,1005.0,172.0,22.9,7.12,57.4,12.7
06:27:25,51.82,15.61,4.34,2.94,2.09,957.0,180.0,21.9,6.44,53.6,12.6
06:27:30,51.8,14.79,4.7,3.11,2.11,1011.0,179.0,21.1,6.01,57.9,12.0
06:27:35,52.5,16.33,4.44,3.02,2.08,1051.0,173.0,21.0,6.36,51.2,12.5
06:27:40,52.04,15.66,4.59,2.73,1.94,983.0,166.0,21.8,6.3,55.8,12.0
06:27:45,52.5,15.42,4.75,3.25,2.03,1016.0,171.0,21.9,6.6,54.4,12.1
06:27:50,52.56,15.39,4.7,2.9,1.87,1003.0,173.0,22.8,6.22,54.2,13.1
06:27:55,53.72,15.59,4.87,3.16,1.79,979.0,166.0,21.6,6.65,51.0,12.5
06:28:00,51.75,14.4,4.66,2.83,1.99,1021.0,183.0,22.0,6.23,53.8,12.3
06:28:05,51.25,15.12,4.21,2.82,1.77,1073.0,186.0,22.0,6.49,53.8,12.2
06:28:10,52.2,15.23,3.88,2.81,1.98,1055.0,169.0,20.9,6.65,52.3,10.9
06:28:15,51.36,14.76,4.56,2.71,1.99,966.0,161.0,22.3,6.7,54.4,11.7
06:28:20,53.19,15.28,4.57,2.72,1.88,1005.0,170.0,21.3,6.22,55.0,11.1
06:28:25,51.77,15.74,5.08,3.08,2.29,1029.0,163.0,21.4,6.32,55.3,12.3
06:28:30,51.55,14.75,4.47,2.81,1.91,1003.0,180.0,22.0,6.29,53.7,12.7
06:28:35,51.62,14.97,4.61,3.07,2.03,949.0,169.0,21.4,6.71,54.9,12.4
06:28:40,52.57,14.51,4.73,3.02,1.97,970.0,162.0,22.8,6.17,56.7,12.7
06:28:45,51.87,13.93,4.65,3.18,2.14,1025.0,165.0,22.7,6.31,57.0,11.8
06:28:50,51.49,15.47,4.75,2.8,1.95,1077.0,164.0,21.7,6.42,56.6,11.7
06:28:55,53.33,14.98,4.25,3.21,1.81,974.0,181.0,22.2,5.95,56.6,13.4
06:29:00,51.32,15.03,4.21,2.82,2.06,962.0,169.0,23.4,6.67,55.3,11.2
06:29:05,52.03,14.41,4.42,2.45,1.77,1045.0,174.0,21.2,6.71,57.5,11.8
06:29:10,52.52,14.89,3.85,3.04,1.87,1009.0,176.0,22.0,6.5,55.8,11.6
06:29:15,50.69,15.66,4.49,2.82,1.92,984.0,166.0,21.0,6.13,54.5,11.3
06:29:20,52.38,15.0,4.3,3.3,1.93,992.0,163.0,22.2,6.59,51.7,12.1
06:29:25,51.16,15.02,4.6,3.06,1.95,994.0,173.0,20.3,7.2,52.3,10.2
06:29:30,52.66,15.12,4.42,2.98,1.94,1030.0,185.0,22.1,6.62,52.0,11.4
06:29:35,51.23,14.26,4.2,3.04,2.02,1009.0,171.0,22.5,6.07,56.1,12.4
06:29:40,52.55,15.37,4.89,2.9,1.9,939.0,190.0,21.7,6.52,53.2,12.2
06:29:45,52.88,14.25,4.52,3.34,2.07,995.0,172.0,22.1,6.62,53.4,11.5
06:29:50,52.69,14.44,4.76,2.89,1.87,1073.0,167.0,21.1,6.65,54.2,11.8
06:29:55,52.2,14.37,4.56,3.09,1.81,1044.0,170.0,22.1,5.95,53.1,13.1
06:30:00,51.81,14.89,4.64,2.84,1.83,1050.0,158.0,22.7,6.65,55.1,12.9
06:30:05,51.54,14.79,4.09,3.0,1.94,967.0,179.0,23.0,6.62,51.8,12.4
06:30:10,53.18,15.0,4.88,2.75,2.15,1014.0,172.0,21.6,6.92,56.1,11.5
06:30:15,51.44,14.46,4.76,3.05,2.0,1038.0,169.0,21.2,6.23,56.0,12.4
06:30:20,51.17,15.6,4.49,3.01,1.93,1003.0,188.0,20.8,6.42,54.6,12.5
06:30:25,52.53,15.5,4.59,3.11,1.99,1047.0,170.0,23.0,6.66,53.8,11.7
06:30:30,51.36,14.9,4.8,3.09,1.82,966.0,181.0,21.5,6.1,55.5,12.6
06:30:35,51.24,14.71,4.39,3.01,1.74,1009.0,174.0,21.6,6.48,57.2,11.5
06:30:40,50.85,14.65,4.03,3.41,1.85,976.0,182.0,20.2,6.32,51.1,12.4
06:30:45,51.61,14.81,4.39,3.0,1.84,1059.0,178.0,21.7,6.31,56.2,12.0
06:30:50,51.93,14.16,4.55,3.01,2.36,998.0,179.0,24.2,5.9,54.6,12.2
06:30:55,52.19,14.42,4.49,2.98,2.29,992.0,171.0,23.5,6.36,54.0,12.4
06:31:00,52.76,15.52,4.9,3.04,2.29,955.0,177.0,22.0,6.9,54.3,12.0
06:31:05,52.42,15.18,4.21,2.94,1.82,1033.0,172.0,23.1,6.94,52.5,12.8
06:31:10,51.85,15.98,4.25,2.93,2.26,1018.0,165.0,21.5,6.71,51.4,13.6
06:31:15,51.84,14.82,4.18,3.15,1.89,999.0,167.0,23.2,6.82,56.2,12.5
06:31:20,52.41,14.78,4.63,2.99,2.25,1024.0,171.0,22.2,6.69,56.2,11.5
06:31:25,53.02,14.76,4.04,3.21,2.07,1043.0,177.0,22.5,6.27,55.1,11.3
06:31:30,52.1,14.81,4.72,2.62,1.85,1008.0,179.0,21.6,6.57,56.9,10.8
06:31:35,51.62,14.6,4.22,3.3,2.25,1018.0,183.0,22.4,6.47,57.1,12.4
06:31:40,51.21,15.16,4.27,3.18,2.24,1022.0,188.0,24.4,5.9,56.3,12.2
06:31:45,50.84,15.02,5.03,2.99,1.84,930.0,170.0,22.8,6.3,56.7,13.0
06:31:50,52.53,14.69,4.87,2.98,2.05,1019.0,186.0,21.6,6.81,57.1,11.0
06:31:55,52.46,15.75,4.54,3.13,1.71,935.0,166.0,20.3,6.58,55.8,11.5
06:32:00,52.46,16.14,4.11,2.79,1.94,1000.0,175.0,21.4,6.6,54.5,11.5
06:32:05,51.9,15.7,5.1,3.01,1.94,1023.0,165.0,22.1,6.3,54.8,12.9
06:32:10,53.13,15.33,4.44,3.03,1.94,927.0,169.0,21.5,6.82,54.7,12.2
06:32:15,51.61,15.46,4.57,2.59,2.24,1002.0,164.0,22.1,6.72,52.9,10.8
06:32:20,52.76,16.11,4.77,3.07,1.8,986.0,175.0,21.9,6.03,56.1,11.6
06:32:25,51.97,15.46,3.91,2.73,1.97,990.0,168.0,22.8,6.54,54.6,11.6
06:32:30,51.51,14.65,4.31,3.22,2.11,1031.0,170.0,20.5,6.53,57.0,13.0
06:32:35,52.47,15.24,4.48,3.27,1.8,1076.0,170.0,21.9,6.32,53.3,12.5
